DDC,Title,description
838,One-way street /,"""One-Way Street is a thoroughfare unlike anything else in literature--by turns exhilarating and bewildering, requiring mental agility and a special kind of urban literacy. Presented here in a new edition with expanded notes, this genre-defying meditation on the semiotics of late-1920s Weimar culture offers a fresh opportunity to encounter Walter Benjamin at his most virtuosic and experimental, writing in a vein that anticipates later masterpieces such as 'On the Concept of History' and The Arcades Project. Composed of sixty short prose pieces that vary wildly in style and theme, One-Way Street evokes a dense cityscape of shops, cafes, and apartments, alive with the hubbub of social interactions and papered over with public inscriptions of all kinds: advertisements, signs, posters, slogans. Benjamin avoids all semblance of linear narrative, presenting readers with a seemingly random sequence of aphorisms, reminiscences, jokes, off-the-cuff observations, dreamlike fantasias, serious philosophical inquiries, apparently unserious philosophical parodies, and trenchant political commentaries. Providing remarkable insight into the occluded meanings of everyday things, Benjamin time and again proves himself the unrivalled interpreter of what he called 'the soul of the commodity.' Despite the diversity of its individual sections, Benjamin's text is far from formless. Drawing on the avant-garde aesthetics of Dada, Constructivism, and Surrealism, its unusual construction implies a practice of reading that cannot be reduced to simple formulas. Still refractory, still radical, One-Way Street is a work in perpetual progress.""--Provided by publisher."
838,Pictorialism in the fictional miniatures of Albert Paris Gütersloh /,"""Pictorialism in the Fictional Miniatures of Albert Paris Gutersloh represents a first attempt in scholarly literature at highlighting the writer and painter Albert Paris Gutersloh's artistic duality by focusing on his ""fictional miniatures,"" i.e. the short prose works. This book breaks new ground by demonstrating that Gutersloh's written and painted works are of a distinctly unified and analogous nature, exemplified most succinctly in the artist's fictional miniatures when juxtaposed with his painted miniatures. By isolating such compositional elements as delineation, framing, staging, setting, and colour - both descriptive and metaphorical - the author establishes that in his fictional miniatures Gutersloh persistently thinks and writes in ""pictures,"" working from a largely pictorial conception and a visually creative imagination. This exploration fills an existing gap in Gutersloh scholarship, and no doubt will stimulate further research.""--BOOK JACKET."
838,"Sketchy, doubtful, incomplete jottings /","'I can promise to be candid, not, however, to be impartial.' A selection of the most insightful maxims and reflections from one of Germany's greatest ever thinkers."
838,The world of yesterday /,"By the author who inspired Wes Anderson's 2014 film, The Grand Budapest HotelWritten as both a recollection of the past and a warning for future generations, The World of Yesterday recalls the golden age of literary Vienna-its seeming permanence, its promise, and its devastating fall.Surrounded by the leading literary lights of the epoch, Stefan Zweig draws a vivid and intimate account of his life and travels through Vienna, Paris, Berlin, and London, touching on the very heart of European culture. His passionate, evocative prose paints a stunning portrait of an era that danced brilliantly on the edge of extinction.This new translation by award-winning Anthea Bell captures the spirit of Zweig's writing in arguably his most revealing work."
842,The best plays of Racine /,"Racine's masterpieces--Andromaque, Britannicus, Phedre, and Athalie--are translated into English verse. The introduction and notes by Mr. Lockert guide the reader to a greater understanding of the plays.Originally published in 1966.The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905."
842,Britannicus :,"Jean Racine (1639-99) remains to this day the greatest of French poetic dramatists. Britannicus (1669), the first play in this volume, takes its themes from Roman history: the setting is bloody and treacherous court of the Emperor Nero. Phaedra (1677) dramatizes the Greek myth of Phaedra's doomed love for her stepson Hippolytus. Athaliah (1691), Racine's last and perhaps finest play, draws on the Old Testament story of Athaliah, Queen of Judah and worshipper of Baal, who is threatened and finally forced to concede victory to Joash, a son of the house of David and survivor of Athaliah's massacres."
842,The Cambridge companion to Moliere /,"A detailed introduction to Moliere and his plays, this Companion evokes his own theatrical career, his theatres, patrons, the performers and theatre staff with whom he worked, and the various publics he and his troupes entertained with such success. It looks at his particular brands of comedy and satire. L'Ecole des femmes, Le Tartuffe, Dom Juan, Le Misanthrope, L'Avare and Les Femmes savantes are examined from a variety of different viewpoints, and through the eyes of different ages and cultures. The comedies-ballets, a genre invented by Moliere and his collaborators, are re-instated to the central position which they held in his uvre in Moliere's own lifetime; his two masterpieces in this genre, Le Bourgeois gentilhomme and Le Malade imaginaire, have chapters to themselves. Finally, the Companion looks at modern directors' theatre, exploring the central role played by productions of his work in successive 'revolutions' in the dramatic arts in France."
842,The chief plays Corneille /,"""Well translated by Lacy Lockert, who provided an excellent critical introduction, this is a valuable selection of the plays of the great French Neo-Classicist. Included are Horace, The Cid, Cinna, Polyeucte, Rodugune, Nicomede.""-Library Journal.Originally published in 1952.The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905."
842,Don Juan and other plays /,"About the Series: For over 100 years Oxford World's Classics has made available the broadest spectrum of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more."
842,"""The Farce of the fart"" and other ribaldries :","Was there more to medieval and Renaissance comedy than Chaucer and Shakespeare? Bien sur. For a real taste of saucy early European humor, one must cross the Channel to France. There, in the fifteenth and early sixteenth centuries, the sophisticated met the scatological in popular performances presented by roving troupes in public squares that skewered sex, politics, and religion. For centuries, the scripts for these outrageous, anonymously written shows were available only in French editions gathered from scattered print and manuscript sources. Now prize-winning theater historian Jody Enders brings twelve of the funniest of these farces to contemporary English-speaking audiences in ""The Farce of the Fart"" and Other Ribaldries. Enders's translation captures the full richness of the colorful characters, irreverent humor, and over-the-top plotlines, all in a refreshingly uncensored American vernacular."
842,The Figaro trilogy :,"Who was Figaro? Not the impertinent valet of the operas of Mozart or Rossini, but both the spirit of resistance to oppression and a bourgeois individualist like his creator. The three plays in which he plots and schemes chronicle the slide of the ancien régime into revolution, but also chart the growth of Beaumarchais' humanitarianism. They are also exuberant theatrical entertainment, masterpieces of skill, invention and social satire which helped shape the direction of the French theatre for a hundred years. This lively new translation captures all the zest and energy of the most famous valet in French literature.--From publisher description."
842,French theater since 1968 /,"One lasting effect of France's May 1968 antiestablishment movement has been the reevaluation of the philosophical, psychological, and aesthetic aspects of theater. In the 1950s and 1960s the plays of Samuel Beckett, Jean Genet, and Eugene Ionesco had abolished traditional theatrical forms, as had the existentialist theater of Jean-Paul Sartre, Albert Camus, and Jean Anouilh. French playwrights, bursting with new ideas as well as with confidence in their own worth after 1968, formulated fresh criteria, probed new forms, and experimented with different approaches to the performing arts. As dramatists broke new ground, so directors broke away from established aesthetics to focus on audacious, provocative interpretations of playwright's visions. In this astute examination Bettina L. Knapp looks at how the outcry of young people in 1968 has influenced French directors and playwrights and has changed conceptions of ""theater"" in the two and a half decades following. Beginning with an overview of 25 years of theater - an artistic environment characterized by ""Directors/Directives Galore"" - Knapp proceeds to discuss the contributions of Lucien and Micheline Attoun's Theatre Ouvert, Ariane Mnouchkine's Theatre du Soleil, Antoine Vitez, Armand Gatti, Patrice Chereau, Nathalie Sarraute, Andree Chedid, Liliane Atlan, Michel Vinaver, and Valere Novarina. The study includes a useful appendix of plays, production dates, and directors."
842,Healing the masculine soul :,"Men are increasingly confused over the meaning of true manhood. InHealing the Masculine Soul, Dalbey reveals Christ-centered methods for pursuing and attaining genuine masculine virtues and identity. Practical proven insights for learning how to become a true man of God."
842,In the grip of Minos :,"Tracing the history of confession from the Desert Fathers through the Lateran decree (1215) and the Council of Trent (1543-63), Matthew Senior examines the significance of these events and the role of confessional discourse in works by Dante, Corneille, and Racine. Using a multidisciplinary approach, Senior focuses his study on Minos, the legendary king of Crete and judge of both Homer's and Virgil's underworlds. Dante transforms Minos into a demon who forces the souls of the damned to confess as they enter the underworld; likewise, the ritual of confession opens the gates of Purgatory. Dante's afterlife, according to Senior, is an extrapolation of the Lateran decree, a total vision of humanity governed and punished by its own verity. Following Trent, a new mode of confession makes its appearance, a baroque discourse in which ""the heart speaks to the heart."" Senior argues that Corneille similarly creates a new kind of hero who distinguishes himself as much by the confessional trial of self-statement as by his military exploits. In the work of Racine, Senior notes, Minos appears again, tormenting the conscience of Phedre. Throughout Senior's challenging inquiry, major canonical texts are illuminated by the contemporary debate about the modern equivalent of confession - psychoanalysis. Senior engages the work of Freud, Lacan, Foucault, and the Lacanian feminists in an attempt to establish the religious and literary genealogy of psychoanalysis and to explore its potential as a critical tool and, more important, its ability to bind and loose men and women."
842,"International migration, development and human wellbeing /","Katie Wright explores how human wellbeing is constructed and how it 'travels' across spatial boundaries. She draws on empirical research, undertaken with Peruvian migrants based in London and Madrid and their Peru-based relatives and close friends to explore how human wellbeing is constructed and how it 'travels' transnationally. Katie Wright discusses the concept of 'living well' - exploring how human wellbeing is constructed and how it 'travels' across spatial boundaries. Drawing on empirical research, undertaken with Peruvian migrants based in London and Madrid, she investigates the needs that migrants themselves identify in their attempts to 'live well'. By next examining the perspectives of their Peru-based relatives and close friends, she moves the analysis beyond consideration of how wellbeing is constructed in particular locations to consider inter-subjective impacts of this migration and the global interconnectedness of human wellbeing outcomes."
842,Psychosocial impact of polygamy in the Middle East /,"Psychosocial Impact of Polygamy in the Middle East is the first scholarly volume to deal with plural marriage in the region in a comprehensive way. Its mixed-method research offers a new template for examining family structures including father-mother, father-children, and mother-children relationships, as well as those between the offspring of different mothers. Detailed findings and excerpts from interviews with family members illustrate the psychological and social toll of polygamy not only on women and children, but also on men. The author's innovative guidelines for therapy give practitioners contextual cultural perspective for working with this population. This unique analysis: Explores the role of Arab culture and Islam in polygamy. Discusses the social and economic consequences of polygamous arrangements. Reviews data from a range of quantitative and qualitative studies. Includes experiences of study subjects in their own words. Introduces a model for intervention with polygamous families. Considers the future of polygamy in the Middle East. A groundbreaking volume of lasting significance, Psychosocial Impact of Polygamy in the Middle East sets standards in culturally attuned practice and study for social workers as well as researchers and practitioners in family studies and psychology."
842,Racine and Shakespeare /,"This major critical work by the great French novelist reveals Stendhal's decisive role in the literary renaissance called Romanticism. Written sixteen years before 'The Charterhouse of Parma', it marked the beginning of his illustrious career and established him at the forefront of the French Romantic movement. The first part of 'Racine and Shakespeare' appeared as a pamphlet in 1823, when Waterloo was still bitterly alive in the French mind. In it, Stendhal vigorously championed the spontaneous vitality of Shakespeare while condemning the rigid imitators of Corneille and Racine. The second half of 'Racine and Shakespeare' appeared two years later in answer to a speech against Romanticism by the secretary of the Academie Francaise. It is a brilliant tour de force, an exchange of letters between an old classicist and a young Romanticiist, in which Stendhal defined Romanticism not only for his age but for all time."
842,Racine's mid-career tragedies /,"Translated into English rhyming verse, with introductions, by Lacy Lockert, the four plays included in this volume are Berenice, Bajazet, Mithridate, and Iphigenie. They are significant for their inherent excellence, and for what they reveal about the development of a great dramatist.Originally published in 1958.The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905."
842,The resolution :,"Presents a resolution for Christian men that identifies important characteristics for success in faith, family, and fatherhood, and provides biblical references and advice on achieving these personal standards."
842,Samuel Beckett and the theatre of the witness :,"""This book explores Beckett's representation of physical pain in his theatre plays in the long aftermath of World War II, emphasising how the issues raised by this staging of pain speak directly to matters lying at the heart of his work: the affective power of the human body, the doubtful capacity of language as a means of communication, the aesthetic and ethical functioning of the theatre medium, and the vexed question of intersubjective empathy. Alongside the wartime and post-war plays of fellow Francophone writers Albert Camus, Eugène Ionesco, Pablo Picasso, and Marguerite Duras, it resituates Beckett's early plays in a new conceptualising of le théâtre du témoin or a 'theatre of the witness'. These are plays concerned with the epistemological and ethical uncertainties of witnessing another's pain, rather than with the sufferer's own direct experience. They raise troubling questions about our capacity to comprehend and respond to another being's pain. Drawing on an interdisciplinary framework of extant criticism, recorded historical audience response, theatre and affect theory, and medical understandings of bodily pain, this book argues that these plays do not offer any easily negotiable encounter with physical suffering, pushing us to recognize the very 'otherness' of another being's pain, even as it invades our own affective sphere. In place of any comforting transcendence or redemption of endured pain, they offer a starkly sceptical, even pessimistic probing of what it is to witness another's suffering""--"
842,The search for modern tragedy :,"""The attempt to apply an aesthetic or literary approach to fascism remains controversial. In The Search for Modern Tragedy, Mary Ann Frese Witt explores the work of a group of European writers and artists who came to fascism by way of aesthetics. In Italy and France, she maintains, an ideological aesthetic of ""Mediterranean"" fascism developed to a large extent independently of German Nazism. Witt's study of the relationship between fascism and modern tragedy encompasses theoretical writing on tragedy and tragedies by key authors, including Luigi Pirandello, Henry de Montherlant, and Jean Anouilh. She looks at these tragedies in the context of their reception under fascism in Italy and in Vichy France.""--BOOK JACKET."
849,ABC of headache /,"""In its different presentations, headache is one of the most common symptoms seen by family practitioners. The difficulty is in diagnosing the cause of the headache so that the appropriate treatment is provided, or if referral to a specialist is the recommended course of action."" ""The ABC of Headache helps with this dilemma and guides the health care professional to look for the possible causes of presenting symptoms. Based on real case histories, each chapter guides the reader from symptoms through to diagnosis and management."" ""This new ABC is a highly illustrated, informative, and practical source of knowledge. With links to further information and resources. it is a valuable text for health care professionals at all levels of practice and training.""--BOOK JACKET."
849,A critical edition of the Old Provençal epic Daurel et Beton /,"Editing this work in the context of modern scholarship has involved many literary and linguistic problems left untouched by the Meyer edition of 1880. The present edition provides a new, accurate reading of the sole manuscript, supported by copious textual notes and chapters on versification, dating, and language of author and scribe."
849,Headache /,"""The first section, Acute Headaches, includes those headaches that we all need to be aware of on a daily basis, particularly in the ER. These headache disorders can present challenges in diagnosis and treatment that are unique to emergency medicine. The second section, Episodic Headaches, is really the purview of office, clinic and consultant practice. This section includes a variety of common, and less common but interesting, primary headache disorders. Precise diagnosis of patients with episodic headaches leads to specific directed care and good outcomes in a large number of patients""--Provided by publisher."
849,How to beat insomnia and sleep problems :,"Improving Access to Psychological Therapies (IAPT), initiated in 2008, has made psychological therapy more accessible to those in need. This series of self-help titles is the first to be created specifically for low-intensity IAPT and all titles follow an evidence-based cognitive behavioural therapy (CBT) approach which is the treatment of choice for depression and anxiety disorders. All titles are written by authors with considerable experience in the field of CBT self-help research, training and clinical practice. This book is the perfect resource for helping you beat insomnia and sleep problems, either by yourself or in conjunction with the support of an IAPT service. The book is written in a friendly, engaging (and jargon-free!) style and encourages interactive reading through tables, illustrations and worksheets. Real-life case studies illustrate the use of each intervention and demonstrate how you can work through your sleep problems. This book will help you to understand your sleep cycle, and learn techniques to get back to a better night's sleep."
849,Hypnosis in the management of sleep disorders /,"Hypnosis in the Management of Sleep Disorders combines history and medical science to show that the use of hypnosis and hypnotic techniques is effective in the treatment of sleep disorders -- and that this is increasingly validated through modern tools (computers, fMRI images). Dr. Kohler and Kurz show readers that hypnosis and hypnotic techniques are not to be feared or avoided, but that their use can contribute to effective, non-intrusive, and cost-effective approaches to the treatment of sleep problems. This volume is a much needed reference for therapists and their patients alike on how hypnosis can be helpful in the treatment of certain sleep disorders."
849,Into the gray zone :,"""From renowned neuroscientist Adrian Owen comes a thrilling, heartbreaking tale of discovery in one of the least-understood scientific frontiers: the twilight region between full consciousness and brain death. People who inhabit this middle region called the 'gray zone' have sustained traumatic brain injuries or are the victims of stroke or degenerative diseases, such as Alzheimer's and Parkinson's. Many are oblivious to the outside world, and their doctors and families often believe they're incapable of thought. But a sizable number of patients--as many as twenty percent--are experiencing something different: intact minds adrift within damaged brains and bodies. In 2006, Adrian Owen led a team that discovered this lost population and made medical history, provoking an ongoing debate among scientists, physicians, and philosophers about the meaning, value, and purpose of life. In Into the Gray Zone, we follow Owen as he pushes forward the boundaries of science, using a variety of sophisticated brain scans, auditory prompts, and even Alfred Hitchcock film clips to not only 'find' patients who are trapped inside their heads but to actually communicate with them and elicit answers to moving questions, such as 'Are you in pain?' and 'Do you want to go on living?' and 'Are you happy?' (Many gray zone patients do, in fact, claim to be satisfied with their quality of life.) Into the Gray Zone shines a fascinating light on how we think, remember, and pay attention. And it shows us how the field of brain-computer interfaces is about to explode, radically changing prognoses for people with impaired brain function and creating, for all of us, the tantalizing possibility of telepathy and augmented intelligence. Ultimately; this is not just a spellbinding story of scientific discovery but a deeply human, affirming book that causes us to wonder anew at the indomitable bonds of love.""--"
849,An introduction to coping with insomnia and sleeping problems /,"Poor sleep can have a huge impact on our health and wellbeing, leaving us feeling run-down, exhausted and stressed out. This self-help guide explains the causes of insomnia and why it is so difficult to break bad habits. This updated edition gives you clinically proven cognitive behavioural therapy (CBT) techniques for improving the quality of your sleep: * Keeping a sleep diary * Setting personal goals * Improving your sleep hygiene * Dealing with a racing mind * Making lasting improvements to your sleeping and waking pattern."
849,Oxford textbook of headache syndromes /,"""... Each chapter is written by international experts who share their research and extensive experience by providing a wealth of practical advice for use in clinical situations. ... Part of the Oxford Textbooks in Clinical Neurology series, the Oxford Textbook of Headache Syndromes is a trustworthy companion and essential reading for neurologists, medical trainees, and neurology trainees."" -- Back cover."
849,Postcolonial citizens and ethnic migration :,"""As the velocity and intensity of migrations increase around the world, legal citizenship and ethnicity are becoming two of the most contested issues facing the modern state. Many of today's debates about immigration are focused on arguments around the positive and negative effects of increased ethnic diversity and who should be entitled to legal membership. What does it mean politically then to arrive in a country privileged as a legal citizen or co-ethnic? This book is the first to comparatively analyze the political realities of Dutch Antillean citizens in the Netherlands, and Latin American Nikkeijin (Japanese descendants) in Japan, who inherit host state access as post-colonial citizens and ethnic immigrants. Sharpe's unique cross-regional investigation considers the ways in which globalization, immigration, citizenship, and ethnicity interact as a means to understanding some of the strains and contradictions of membership in contemporary liberal democratic states. Postcolonial Citizens and Ethnic Migration will appeal to a wide range of scholars in political science, sociology, anthropology, international relations, ethnic studies and migration""--"
849,"Poverty, charity and social welfare in Central Europe in the 19th and 20th centuries /","Social policy, as executed in western civilization, is apparently at a crossroads, with forgotten contradictions between the rich and the poor having once again become topical. The current economic and social crisis, including the crisis of the welfare state, raises the need to seek solutions from the past as well as the present. This volume brings together examples of social practice in the Central European region from the 19th century to the 1950s."
861,After-dinner declarations /,"Poetry. Latin American Studies. Bilingual edition. Translated from the Spanish by Dave Oliphant. Renowned Chilean ""antipoet"" Nicanor Parra has delivered as a series of five ""verse speeches"" poems that eschew literary ostentation in favor of playful, conversational musings. In a language steeped in colloquialisms, Parra's declarations employ a range of discourses in order to expose the hypocrisy of human institutions and challenge those who remain satisfied with the status quo. Parra uses his linguistic brilliance to confront the most serious problems of our day: ecology, human rights, and the limits of scientific knowledge. The antipoet moves from one topic to another with inventiveness, discovers for us a wealth of political, philosophical, and literary insights, as well as connections between ideas that shape our lives."
861,"Alcohol, power and public health :","In recent years, the reduction of alcohol-related harm has emerged as a major policy issue across Europe. Public health advocates, supported by the World Health Organisation, have challenged an approach that targets problem-drinking individuals, calling instead for governments to control consumption across whole populations through a combination of pricing strategies, restrictions on retail availability and marketing regulations."
861,The Cambridge companion to Latin American poetry /,"The Cambridge Companion to Latin American Poetry provides historical context on the evolution of the Latin American poetic tradition from the sixteenth century to the present day. It is organized into three parts. Part I provides a comprehensive, chronological survey of Latin American poetry and includes separate chapters on Colonial poetry, Romanticism/modernism, the avant-garde, conversational poetry, and contemporary poetry. Part II contains six succinct essays on the major figures Sor Juana Inés de la Cruz, Gabriela Mistral, César Vallejo, Pablo Neruda, Carlos Drummond de Andrade, and Octavio Paz. Part III analyses specific and distinctive trends within the poetic canon, including women's, LGBT, Quechua, Afro-Hispanic, Latino/a and New Media poetry. This Companion also contains a guide to further reading as well as an essay on the best English translations of Latin American poetry. It will be a key resource for students and instructors of Latin American literature and poetry."
861,Catastrophic historicism :,"""Catastrophic Historicism unsettles the historicist constitution of Julia de Burgos (1914-53), Puerto Rico's most iconic writer - a critical task that necessitates redefining the concept of historicism. Through readings of Aristotle, Walter Benjamin, Jacques Derrida, Werner Hamacher, and Frank Ankersmit, Mendoza-de Jesús shows that historicism grounds historical objectivity in the historian's capacity to compose totalizing narratives that domesticate the contingency of the past. While critiques of historicism as a realism leave untouched the sovereignty of the historian, the book insists that reading the text of history requires an attunement to danger - a modality that interrupts historicism by infusing the past with a contingency that evades total appropriation. After desedimenting the monumental tradition that has reduced de Burgos to a totemic figure, Catastrophic Historicism reads the poet's first collection, Poema en 20 surcos (1938). Mendoza-de Jesús argues that the historicity of Poema crystallizes in the lyrical speaker's self-institution as an embodied ipseity, which requires producing racialized/gendered allegorical figures - the bearers of an abject flesh - that lack any ontological resistance to modern alienation. Rather than treating de Burgos's poetics of selfhood as the ideal image of Puerto Rican sovereignty, Mendoza-de Jesús endangers this idealization by drawing attention to the abjection that sustains our attachments to ipseity as the form of a truly sovereign life. In this way, Catastrophic Historicism not only resets the terms of ongoing critiques of historicism in the humanities - it also intervenes in Puerto Rican historicity for the sake of its transformation""--"
861,Flame of love :,"St. John of the Cross considered his poetry to be the most authentic expression of his theology and his ineffable mystical experience. St. Teresa's poetry has not received the same acclaim and attention as John's. But like him, she used poetry as a way of expressing the ineffable -- the divine flame of love which consumed her. These translations accurately preserve the meaning of the original poems, retain their rhyming schemes and utilize meters as close to the original as possible. Each page of English translation faces the original Spanish text of the poems."
