DDC,Title,description
102,Classroom advice for new teachers :,"This book offers new teachers a proactive approach to the entire spectrum of the profession, from making the decision to become a teacher, through applying, interviewing, setting up a classroom, accessing curriculum, creating lesson plans and a gradebook, presenting material effectively, creating a positive learning environment based on empathy and respect, connecting with students, colleagues, administrators, and parents, preventing cheating and bullying, maintaining order, and using educational technology, all the way to avoiding late-career burnout."
102,Classroom advice for new teachers :,"This book offers new teachers a proactive approach to the entire spectrum of the profession, from making the decision to become a teacher, through applying, interviewing, setting up a classroom, accessing curriculum, creating lesson plans and a gradebook, presenting material effectively, creating a positive learning environment based on empathy and respect, connecting with students, colleagues, administrators, and parents, preventing cheating and bullying, maintaining order, and using educational technology, all the way to avoiding late-career burnout."
102,Classroom management from the ground up /,"""Classroom management can make or break your teaching. But as educators know, there is no one-fits-all solution for every classroom. That is why bestselling authors Todd Whitaker, Madeline Whitaker Good, and Katherine Whitaker came together to write this book. They created a guide combining sound research with practical wisdom so educators could have a classroom management resource written by teachers for teachers. From this book, you'll gain effective strategies for designing and improving your classroom management from the ground up. You'll learn how the three core aspects of classroom management (relationships, high and clear expectations, and consistency) can be used to build and maintain an effectively-run classroom. You'll also find out how to tweak minor issues and reset major challenges when things don't go as planned. Each chapter covers a core aspect of classroom management and includes a foundational understanding of the concept, powerful stories and examples, how-to applications, and tips on tweaking as problems arise. In addition, each chapter features a ""What You Can Do Tomorrow"" section-- strategies you can implement immediately. Whether you are a new or experienced teacher, this book will empower you to identify what is going well, adjust what needs to be changed, and feel more prepared for the unexpected"" --"
102,Classroom-based interventions across subject areas :,"""Written by expert researchers and practitioners, this new book aims to locate the important features of educational research that offer real potential to support improvement of classroom practice in a range of subjects. It considers possible reasons for the scarcity of classroom-based intervention studies, what's involved in adapting interventions for use in different contexts and, crucially, shows how research conducted in real classrooms increases the likelihood of results that are directly applicable to practice and alleviate problems of student learning. It will be essential reading for all those concerned with how educational research can impact upon teaching and learning""--"
102,Coaching students in secondary schools :,"""This practical, evidence-based guide provides a comprehensive introduction to the coaching of secondary school students. Using a clear, step-by-step structure, the book explores how coaching can help students improve performance, enhance wellbeing, develop skills and achieve goals. The ultimate aim is to help the student become his or her own coach. Divided into six parts, Coaching Students in Secondary Schools explores all of the key aspects of coaching, from basic coaching skills to effective methods of evaluation. Having explained why coaching?benefits students, the book shows readers how?to adopt a 'coaching approach, ' structure a formal session, launch a coaching programme and measure its success. Topics covered include:the uses and benefits of coachingthe evidence for coachingcore coaching skillsconducting coaching sessionsthe practicalities of coachingevaluating the impact of coaching. With real-life scenarios and examples embedded throughout, Coaching Students in Secondary Schools will be essential reading for practising secondary school teachers, classroom assistants and student support staff.""--Provided by publisher."
102,Contextualizing teaching :,"""Contextualizing Teaching explores the complexity of teaching and learning in our contemporary society. We have included chapters on the philosophy and history of education, economics, sociology, culture, and the teaching and learning process. The unique contents of each chapter challenge the assumptions about education found in traditional education texts.""--BOOK JACKET."
102,Critical perspectives on teachers and teaching :,"This book draws attention to the new ways the field of education is problematising the emerging and evolving conditions that shape the work, lives and identities of teachers. It offers geographically diverse accounts of 'the teacher' and 'teaching', demonstrating what it means to do critical research well. Teachers and their practice have been, and continue to be, important sites of critical research. This book offers varied perspectives from diverse geographies to examine how teacher subjectivities are shaped by conditions of possibility. Collectively, they show how critiquing conditions (rather than the teachers themselves) provide a means for problematising 'the teacher', while also advocating the well-being of teachers as humans. Contributions offer compelling examples of how critical scholars can emphasise teaching as a political and value-laden exercise, and therefore treat the teacher subject as also being constituted through political and value-laden discourses. Critical Perspectives on Teachers and Teaching offers a provocation to inspire new questions moving forward. That is, critical researchers have an obligation to challenge taken-for-granted assumptions – not only by looking outwards at the policymakers, edu-businesses, and intergovernmental agencies (e.g., OECD), but also by looking inwards and challenging their assumptions about power, discourse and subjectivity. This book was originally published as a special issue of Critical Studies in Education."
102,Cultural pedagogies and human conduct /,"""Pedagogy is often glossed as the 'art and science of teaching' but this focus typically ties it to the instructional practices of formalised schooling. Like the emerging work on 'public pedagogies', the notion of cultural pedagogies signals the importance of the pedagogic in realms other than institutionalised education, but goes beyond the notion of public pedagogies in two ways: it includes spaces which are not so public, and it includes an emphasis on material and non-human actors. This collection foregrounds this broader understanding of pedagogy by framing enquiry through a series of questions and across a range of settings. How, for example, are the processes of 'teaching' and 'learning' realised within and across the pedagogic processes specific to various social sites? What ensembles of people, things and practices are brought together in specific institutional and everyday settings to accomplish these processes? This collection brings together researchers whose work across the interdisciplinary nexus of cultural studies, sociology, media studies, education and museology offers significant insights into these 'cultural pedagogies' - the practices and relations through which cumulative changes in how we act, feel and think occur. Cultural Pedagogies and Human Conduct opens up debate across disciplines, theoretical perspectives and empirical foci to explore both what is pedagogical about culture and what is cultural about pedagogy""--"
102,Designing learning with embodied teaching :,"""Teaching and learning involve more than just language. The teacher's use of gestures, the classroom spaces she occupies and the movements she makes, as well as the tools she uses, work together with language, as a multimodal ensemble of meanings. Embodied teaching is about applying the understandings from multimodal communication to the classroom. It is about helping teachers recognise that the moves that they make and the tools that they use in the classroom are part of their pedagogy and contribute to the design of the students' learning experience. In response to the changing profile and needs of learners in this digital age, pedagogic shifts are required. A shift is the evolving role of teachers from authority of knowledge to designers of learning. This book discusses, with examples, drawn from case-studies, on how teachers can use corporeal resources and (digital) tools to design learning experiences for their students. It advances the argument that the study of the teacher's use of language, gestures, positioning and movement in the classroom from a multimodal perspective can be productive. This book is intended for educational researchers, teacher practitioners as well as curriculum specialists and policy makers. The central proposition is that as teachers develop a semiotic awareness of how the choices made in their use of various meaning-making resources express their unique pedagogy, they can use these multimodal resources with aptness and fluency to design meaningful learning experiences. This book also presents a case for further research in educational semiotics to understand the embodied ways of meaning-making in the pedagogic context""--"
102,Dialogic education :,"Dialogue has long been used in primary classrooms to stimulate thinking, but it is not always easy to unite the creative thinking of good dialogue with the need for children to understand the core concepts behind knowledge-rich subjects. A sound understanding of key concepts is essential to progress through the national curriculum, and assessment of this understanding along with effective feedback is central to good practice. Dialogic Education builds upon decades of practical classroom research to offer a method of teaching that applies the power of dialogue to achieving conceptual mastery. Easy-to-follow template lesson plans and activity ideas are provided, each of which has been tried and tested in classrooms and is known to succeed. Providing a structure for engaging children and creating an environment in which dialogue can flourish, this book is separated into three parts: Establishing a classroom culture of learning; Core concepts across the curriculum; Wider dialogues: Educational adventures in the conversation of mankind. Written to support all those in the field of primary education, this book will be an essential resource for student, trainee and qualified primary teachers interested in the educational importance of dialogue."
102,The digital banking revolution :,"The global financial crisis in 2007-2009 led to large losses, and even the collapse of a significant number of established banks shaking the trust of financial customers worldwide. The Digital Banking Revolution is an insightful look at how financial technology and the rapid rise of financial technology companies have brought welcome changes offering flexibility to the banking industry. The book offers a unique perspective on the consumerization of retail banking services. It delves into the many changes that financial innovations have brought about in banking, the main financial disruptors, the new era of ""banking on the go,"" and financial innovations from countries around the world before concluding with a discussion on the future of banking including optimizing structures, new strategies for business outcomes, and human resources in the digital era. --"
102,Disrupting finance :,"This open access Pivot demonstrates how a variety of technologies act as innovation catalysts within the banking and financial services sector. Traditional banks and financial services are under increasing competition from global IT companies such as Google, Apple, Amazon and PayPal whilst facing pressure from investors to reduce costs, increase agility and improve customer retention. Technologies such as blockchain, cloud computing, mobile technologies, big data analytics and social media therefore have perhaps more potential in this industry and area of business than any other. This book defines a fintech ecosystem for the 21st century, providing a state-of-the art review of current literature, suggesting avenues for new research and offering perspectives from business, technology and industry."
102,Effective teaching :,"The new Fourth Edition of this popular textbook digs into the research behind different aspects of teaching in order to give students an informed understanding of what underpins high quality teaching. It explores what the evidence shows about the effectiveness of different approaches, drawing from a variety of educational schools of thought. It is essential reading for all students on initial teacher education courses including undergraduate, postgraduate, School Direct, Teach First, and employment-based routes into teaching, and also qualified teachers wanting to deepen their understanding of educational research."
102,Evidence-based educational methods /,"""The No Child Left Behind Act forged a new focus on improving student education based on evidence-based instructional methods. This book will be an important resource for individuals and agencies looking for a summary of evidence-based educational methods that work across settings, subject areas, and student populations."" ""Evidence-Based Educational Methods is a compendium of empirically verified instructional methods derived from research in behavioral analysis. Coverage includes precision teaching, direct instruction, computerized teaching, and personalized system of instruction, as well as discussing the use of peer tutoring, and chapters specific to teaching language, cognition, grammar, and writing. The methods discussed can be seamlessly integrated into most general and special education curricula.""--BOOK JACKET."
102,Feedback in higher and professional education :,"""Learners complain that they do not get enough feedback, and educators resent that although they put considerable time into generating feedback, students take little notice of it. Both parties agree that it is very important. Feedback in Higher and Professional Education explores what needs to be done to make feedback more effective. It examines the problem of feedback and suggests that there is a lack of clarity and shared meaning about what it is and what constitutes doing it well. It argues that new ways of thinking about feedback are needed. There has been considerable development in research on feedback in recent years, but surprisingly little awareness of what needs to be done to improve it and good ideas are not translated into action. The book provides a multi-disciplinary and international account of the role of feedback in higher and professional education. It challenges three conventional assumptions about feedback in learning: - That feedback constitutes one-way flow of information from a knowledgeable person to a less knowledgeable person. - That the job of feedback is complete with the imparting of performance-related information. - That a generic model of best-practice feedback can be applied to all learners and all learning situations""--"
102,The fin tech book :,"""The reader will learn about key developments in the industry and obtain insights of cutting-edge practitioners whether entrepreneurs, investors, or advisors in the retail/commercial banking/investment banking and asset management space""--"
102,Fintech for dummies /,"This comprehensive, hands-on guide is the go-to source for everything you need to confidently navigate the ever-changing scene of this booming industry. FinTech For Dummies will shed light on this rapidly changing landscape making it an invaluable source of information for anybody working in or interested in this space."
102,FinTech revolution :,"This book is a practical guide to the evolving landscape of finance, highlighting how it's changing our relationship with money and how financial technology, together with macroeconomic and societal change, is rewriting the story of how business is done in developing economies. Financial services companies are trying to become more customer focused, but struggling to help huge customer segments, particularly in developing economies. Alternative financial models and tools are emerging, which are being embraced by consumers and incumbents. In large parts of the developing world, alternative services are leapfrogging traditional finance, meaning more and more people have access to finance without ever needing a bank. Meanwhile, the barriers around financial services companies are crumbling, as they become more reliant on integration with new providers and alternative types of service."
102,Football biomechanics /,"Football Biomechanics explores the latest knowledge of this core discipline in sport science across all codes of the sport. Encompassing a variety of styles, including original scientific studies, syntheses of the latest research, and position statements, the text offers readers the most up-to-date and comprehensive reference of the underlying mechanics of high-level football performance. The book is divided into five parts, covering fundamental football actions, the biomechanics of direct free kicks, footwear, biomechanical considerations in skill acquisition and training, and artificial turf. It bridges the gap between theory and practice in a variety of key areas such as: ball kicking mechanics (in soccer and other football codes) ball impact dynamics aerodynamics of ball flight special techniques (such as the `knuckle ball shot') by world-famous players the efficacy and development of footwear biomechanical and motor performance differences between female and male soccer players artificial turf from an injury and a performance perspective. Made up of contributions from leading experts from around the world, Football Biomechanics is a vital resource for researchers and practitioners working in all football codes, and useful applied reading for any sport science student with an interest in football."
102,Fostering effective student communication in online graduate courses /,"""This book provides a well-rounded overview of challenges with communication with online graduate students and to explore effective strategies for fostering communication with/between students and faculty members. It covers topics such as student-to-student communications, student-to-instructor communications, pedagogical strategies, and communication barriers""--"
102,Foundations of athletic training :,"""This text integrates basic medical concepts and related scientific information to provide a strong foundation of general athletic training practices. Using a problem-solving approach to prevention, recognition, assessment, management, and disposition of sports-related injuries and diseases, this text provides athletic trainers and athletic training students with the most extensive, challenging content in a user-friendly format. New Content - This edition features a new chapter on Psychological Intervention Strategies""--Provided by publisher."
102,Genocide in the Ottoman Empire :,"""The final years of the Ottoman Empire were catastrophic ones for its non-Turkish, non-Muslim minorities. From 1913 to 1923, its rulers deported, killed, or otherwise persecuted staggering numbers of citizens in an attempt to preserve ""Turkey for the Turks,"" setting a modern precedent for how a regime can commit genocide in pursuit of political ends while largely escaping accountability. While this brutal history is most widely known in the case of the Armenian genocide, few appreciate the extent to which the Empire's Assyrian and Greek subjects suffered and died under similar policies. This definitive volume is the first to comprehensively examine the genocides of the Armenians, Assyrians, and Greeks in comparative fashion, analyzing the similarities and differences among them and giving crucial context to present-day efforts for reparative justice.""--Provided by publisher."
102,GIS and geocomputation for water resource science and engineering /,"GIS and Geocomputation for Water Resource Science and Engineering not only provides a comprehensive introduction to the fundamentals of geographic information systems but also demonstrates how GIS and mathematical models can be integrated to develop spatial decision support systems to support water resources planning, management and engineering. The book uses a hands-on active learning approach to introduce fundamental concepts and numerous case-studies are provided to reinforce learning and demonstrate practical aspects. The benefits and challenges of using GIS in environmental and water resources fields are clearly tackled in this book, demonstrating how these technologies can be used to harness increasingly available digital data to develop spatially-oriented sustainable solutions. In addition to providing a strong grounding on fundamentals, the book also demonstrates how GIS can be combined with traditional physics-based and statistical models as well as information-theoretic tools like neural networks and fuzzy set theory."
102,The handbook for newly qualified teachers :,"""The Handbook provides a combination of explanation, challenge, practical activities and authentic case studies. Denis Hayes acknowledges the importance of professional development during the induction year and advocates the gradual implementation and reinforcement of effective strategies for good teaching. At the same time, he urges readers to develop the creative, intuitive and 'natural-born' abilities that help to fashion their own individual teaching styles. Though informed by 'The Standards', the Handbook's deeper aim is to help new teachers set ambitious personal and professional expectations, through which they will realise their full potential.""--BOOK JACKET."
102,The handbook of teaching qualitative and mixed research methods :,"""This book focuses on investigating current and new methodologies that have been developed and used in linguistics. The aim of the book is to address the issue of designing research tools and the validation process""--"
102,The heart-centered teacher :,"""The teaching challenges of the past years have emphasized the importance of educator well-being and of finding more hopeful, meaningful moments in the classroom. In this inspiring new book, bestselling author Regie Routman, who has taught and led in underperforming schools across the country for more than 50 years, uses a combination of stories and strategies to show how we can find our truest voice and vision for ourselves and our students. She shows how to bring our whole selves into the work we do, and how to establish the equitable and trusting relationships that are necessary for effective teaching, joyful learning, and living a good life. Specific topics covered include seeing and celebrating each learner's gifts and strengths; honoring and celebrating our students' cultures and identities; ensuring equitable opportunities for all; fostering relevance, respect, and resilience; promoting more choice. She also discusses co-creating welcoming spaces and a safe learning environment, co-creating routines and rituals, and taking care of ourselves and our students. With Regie's warm tone, heartfelt stories, and practical takeaways, you'll feel reinvigorated on your journey to reaching and teaching each and every one of your students""--"
102,The highly engaged classroom /,"Part of The Classroom Strategies Series, this clear, highly practical guide follows the series format, first summarizing key research and then translating it into recommendations for classroom practice. --Book Jacket."
102,History of Burma :,"This classic history, first published in 1883, is the first English-language work to provide a comprehensive history of Burma, now Myanmar, based on Burmese sources. It incorporates the early history not only of Burma proper, but also those of the surrounding kingdoms of Pegu, Taungu, Tenasserim, and Arakan, comparing when possible differing accounts of events as described in those chronicles. Includes original extensive appendixes and large foldout map."
102,How teaching happens :,"""Building on their bestselling book How Learning Happens, Paul Kirschner and Carl Hendrick are joined by Jim Heal to explore how teaching happens. The book seeks to closely examine what makes for effective teaching in the classroom and how research on expert teaching can be used in practice. Introducing 30 seminal works from the field of education psychology research, the learning sciences, and teaching effectiveness studies, each chapter takes an important work and illustrates clearly and concisely what the research means and how it can be used in daily practice. Divided into six sections the book covers: Teacher effectiveness, development, and growth, Curriculum development / Instructional design, Teaching Techniques, Pedagogical content knowledge, In the Classroom, Assessment, What's missing? Written by three leading experts in the field with illustrations by Oliver Cavigioli, How Teaching Happens provides a clear roadmap for classroom teachers, school leaders and teacher trainers/trainees on what effective teaching looks like in practice""--"
102,How to teach with a hangover :,"""Fred Sedgwick provides a range of invaluable tips and strategies to solve all kinds of classroom problems, from dealing with bad behaviour and keeping on top of paperwork, to ingratiating oneself with the head and - of course - teaching with a hangover. A must-read for worn-out teachers everywhere.""--BOOK JACKET."
102,Human behavior in the social environment :,"""Human Behavior in the Social Environment (HBSE) is a critical course for social work students because it introduces them to the very specific person-in-environment, biopsychosocial perspective that sets social work apart from other helping professions. Authored by the foremost scholars in the field, this book takes a theoretical approach to human behavior in the social environment and covers all the major theories--from cognitive behavioral to family systems to psychosocial. Aligned with social work accreditation standards (EPAS), this book provides social work students with thorough coverage of human behavior at every level of interaction""--"
102,"I think, therefore I draw :","Thomas Cathcart and Daniel Klien have been thinking deep thoughts and writing jokes for decades, and now they are here to help us understand Philosophy through cartoons, and cartoons through Philosophy. Covering topics as diverse as religion, gender, knowledge, morality, and the meaning of life (or the lack thereof), I Think, Therefore I Draw gives a thorough introduction to all of the major debates in philosophy through history and the present. And since they explain with the help of a selection of some of the smartest cartoonists working today, you'll breeze through these weighty topics as you guffaw and slap your knee. Cathcart and Klein's Plato and a Platypus Walk into a Bar... and Heidegger and a Hippo Walk Through Those Pearly Gates have been a favorite of philosophers and non-philosophers alike for years. Packed with dozens of witty cartoons and loaded with profound philosophical insight, I Think, Therefore I Draw will delight readers and leave them enlightened."
102,Improving school climate :,"""Improving School Climate provides evidence-based and practical strategies for cultivating a healthy school environment, while also avoiding behavior problems. The book is packed with strategies centered on key components and conditions for a positive school climate, such as positive teacher-student relationships, positive student-student relationships (including absence of bullying), supportive home-school relationships, student engagement, effective classroom management and school discipline, school safety, and student self-discipline. This text is an important inclusion for educators and school psychologists who prefer a structured, evidence-based and practical approach for improving school climate, while also promoting students' academic achievement, preventing behavior problems, and fostering students' social and emotional competencies. Useful forms, checklists, or surveys are presented in each chapter, including in a separate chapter on assessing school climate""--"
102,The improvising teacher :,"""The Improvising Teacher offers a radical reconceptualization of improvisation as a fundamental element of teacher expertise. Drawing on theories of improvisation and expertise alongside empirical research, the book argues that teacher expertise is fundamentally improvisatory. The book provides a theoretical model for teacher expertise that is relevant internationally and illustrates the nature of advanced practice in a global classroom through case studies of expert teachers in England. It makes a theoretical and conceptual case to support the case for the improvising teacher as a prototype model of expert practice. Sorensen draws on critical studies in improvisation and the study of expertise and expert practice, and argues that now more than ever, teachers must be flexible, creative and skilled in adaptation. Providing a critical evaluation on how to approach the professional development of the improvising teacher, the book outlines how the improvising teacher signifies a broader cultural shift in the way we understand teaching and teacher professionalism. This book will be essential reading for academics, researchers and postgraduate students in the fields of teacher education, professional practice, professional development and critical studies in improvisation. It will also be highly relevant for teacher educators who are attempting to understand, research and promote teacher expertise and teacher autonomy in education across the globe""--"
102,International educational innovation and public sector entrepreneurship,"The internationally comparative perspective of the volume will frame educational innovation and social entrepreneurship using both the globalization and contextualization of educational quality and opportunity in disadvantaged communities worldwide as a foundation. Through the use of both empirical research reports and case study examples, this volume will examine the contributions of social entrepreneurs through educational programs, projects and systems worldwide, and how the social, cultural and political communities in each nation contextualize educational innovations. Chapters will examine evidence to assess the impact of social entrepreneurship in education and to make recommendations for innovative educational change. This volume will also highlight the importance of theory in both understanding and guiding innovative ideas in every stage of entrepreneurial development from research-to-practice."
102,International relations in the cyber age :,"""International relations in the 21st century is starkly different than in previous centuries, and the diference is cyberspace. The network is shaping international relations and in turn being shaped by the concerns and challenges associated with it. This book offfers a unique and foundational analysis of the co-evolution of cyberspace and international relations and the variety of challenges that arise for individuals, organizations, and states. The truly intriguing alliance here is of two eminent scholars, Choucri and Clark -- one an expert on the theory of international relations, and the other an architect of the internet who brings deep technical, design, and structural insights to the analysis""--"
102,An interpersonal approach to classroom management :,"Like having a hidden camera in other teachers' classrooms, An Interpersonal Approach to Classroom Management engages you from the start by contrasting how two teachers respond differently to common situations. The authors expertly bridge the gap between educational psychology and peer and student-teacher management from the perspectives of student engagement, classroom relationships, and teacher self regulation. Both current and prospective teachers will find helpful tools for exploring their beliefs, motivating students, and responding to conflict."
102,An introduction to coaching skills :,"This text is an invaluable resource for novice and trainee coaches. Its accessible, step-by-step style acquaints you with the key skills needed to become a successful coach. It takes you from the 'how to', through to practicalities and challenges, and beyond to the continued development of your skills."
102,The lazy teacher's handbook /,"Every chapter has been revised and some significantly expanded, particularly those on planning, conducting and reviewing lazy lessons. Others have been updated with Jim's latest tried-and-tested techniques, which all shift the emphasis away from the teaching and onto the learning. Have you ever wondered what would happen in your classroom if you simply stopped teaching? Over the last few decades the demands of countless education initiatives, not to mention the pressures good teachers put on themselves, have seen so much teaching squeezed into our lessons, it must have squeezed out some of the learning. Maybe if we spent a little less time teaching and gave students a little more time to learn, things would be different. Maybe this would allow us more opportunities to build relationships with the class and develop that all-important rapport with the individuals who might just need us most. Maybe we could even reclaim our Sunday afternoons from planning and marking?"
360,Education for the public social services :,"This study is concerned with the administration of public social services, under the Social Security Act of 1935, and with the need for suitable training for this work by the schools of social work. It makes practical recommendations that emphasize a sane and disciplined administration of social services in a democracy. Originally published in 1942. A UNC Press Enduring Edition - UNC Press Enduring Editions use the latest in digital technology to make available again books from our distinguished backlist that were previously out of print. These editions are published unaltered from the original, and are presented in affordable paperback formats, bringing readers both historical and cultural value."
