DDC,Title,description
46,Curious George,"Curious George tells the story of how George came to America with the Man in the Yellow Hat. Taken from his home in the jungles of Africa, George's inquisitive nature initiates his many adventures including sailing the seas, accidentally calling in the fire department, and flying high above the city. The first Curious George story was published in 1941 and has become a treasured classic."
46,If You Give a Cat a Cupcake,"When you give a cat a cupcake, he'll ask for some sprinkles to go with it. When you give him the sprinkles, he might spill some on the floor. Cleaning up will make him hot, so you'll give him a bathing suit... and that's just the beginning! The lovable cat who first appeared in If You Give a Pig a Party now stars in his very own book in the bestselling If You Give... series."
46,Night of the New Magicians,"Merlin sends Jack and Annie on a mysterious mission to Paris, France, over 100 years ago. There they must find four magicians and give them an urgent message from Merlin himself. When Jack and Annie land in Paris, they make their way to the 1889 World's Fair. Below the Eiffel Tower, built especially for the fair, there are thousands of exhibits from all over the world. But how will they find the magicians in the crowds? Formerly Magic Tree House #35."
46,"Itchy, Itchy Chicken Pox","Bouncy rhymes make this lively story about coping with chicken pox one that children will love to read long after their itches are gone. A boy who had chicken pox has to take an oatmeal bath, feels itchy, and has spots everywhere. His daddy counts his spots. When he was better, he got to go to school. Full color. A rhyming Level 1 Scholastic Reader."
46,"More Spaghetti, I Say!","A hilarious story about a monkey who loves spaghetti, perfect for beginner readers! Minnie the monkey loves spaghetti so much that she's too busy eating it to even play. Can she convince her friend that spaghetti is the best? With hilarious, easy-to-read text and colorful artwork, little ones are sure to giggle along with this Level 1 reader. Seuss-like in rhyme and silliness."
46,"Julius, the Baby of the World","Lilly, a mouse of decided feelings, feels that her new brother Julius leaves much to be desired. Before baby Julius is born, Lilly is an exemplary sister, but once he arrives she has a hard time controlling her jealousy. Her parents dote on the new infant and coo 'Julius is the baby of the world,' but Lilly thinks he is disgusting. When cousin Garland criticizes Julius, Lilly springs to his defense and has a change of heart. Ages 4-up."
46,501 Spanish Verbs,"Barron's 501 Spanish Verbs by Christopher Kendris is a comprehensive reference guide covering 501 Spanish verbs fully conjugated across all tenses and moods. The book provides a step-by-step guide to conjugating regular and irregular verbs, with exercises and quizzes to help learners practice. Includes an English-Spanish index, examples of verbs used in context, and audio resources for pronunciation. An invaluable resource for students, travelers, and anyone seeking proficiency in Spanish."
46,The Berenstain Bears' New Baby,"This brightly illustrated story tells of a youngster's happy acceptance of a new addition to the family and how Mama and Papa Bear assist him with the adjustment. Just after the Bear family moves into their new treehouse, Mama, Papa, and Small Bear make room for the new baby. This book is notable for introducing Sister Bear to the series. Learning to deal with change!"
46,"Hello Reader, Level 1: Footprints in the Snow","A perfect book for intrepid young naturalists, this Level 1 Hello Reader introduces young children to the tracks that different animals leave in the snow as they hurry to their homes. Children first see the tracks and then follow the footprints into the homes of animals such as a deer, an owl, and a bear, as well as a little girl. Full color."
47,Wheelock's Latin,"For nearly sixty years, Wheelock's Latin has remained the optimus liber of beginning Latin textbooks. When Professor Frederic M. Wheelock's Latin first appeared in 1956, the reviews extolled its thoroughness, organization, and conciseness. Now, nearly six decades later, that prediction has certainly proved accurate. The book features 40 chapters with grammatical explanations and readings drawn from the works of Rome's major prose and verse writers, self-tutorial exercises with answer keys, an extensive English-Latin/Latin-English vocabulary section, and a rich selection of original Latin readings."
47,The New College Latin & English Dictionary,"A comprehensive Latin-English and English-Latin dictionary by John Traupman. Designed for students and scholars, it provides extensive vocabulary coverage with clear translations and grammatical information. An authoritative reference for Latin language learners. (AI)"
47,The Night Before First Grade,It's the night before the Big Day - first grade. Penny is excited to start the year with her best friend right beside her in the same classroom. This humorous take on Clement C. Moore's classic tale has a perfect twist ending that will surprise readers - as well as the heroine of the story - and help all about-to-be first-graders through their own back-to-school jitters.
47,The Sandcastle Contest,"When Matthew enters a contest at the beach, he builds an amazing, incredible, unbelievable sandcastle! Matthew's family is off to the cottage. When they arrive, there is a sandcastle contest going on. Matthew builds a magnificent sand house - one so good that the judges can't even tell it's not real! With classic Munsch wit and Martchenko style, The Sandcastle Contest is a fun-filled story perfect to read at home or on the beach!"
47,My Teacher for President,"Oliver has been learning about the president's job, and his teacher would be the perfect candidate. She loves white houses, she's used to being followed everywhere, she attends lots of meetings, she finds jobs for people, and she believes in peace. Images of Oliver's teacher depicted during a typical school day are contrasted with scenes of his heroine carrying out presidential duties."
47,"Alvin Ho: Allergic to Girls, School, and Other Scary Things","The first book in a hilarious chapter book series that tackles anxiety in a fun, kid-friendly way. Alvin, an Asian American second grader, is afraid of everything - elevators, tunnels, girls, and, most of all, school. He's so afraid of school that, while he's there, he never, ever, says a word. But at home, Alvin is a very loud superhero named Firecracker Man, a brother to Calvin and Anibelly, and a gentleman-in-training, just like his dad."
47,Boundless Grace,"In the picture book Amazing Grace, children were introduced to a spunky little African American girl named Grace. In this sequel, she travels to Gambia, West Africa to visit her father and his new family. This is a simply told story with the subtle message that parents should maintain family bonds despite divorce. A trip to Banjul, Gambia helps Grace come to terms with her father and understand that there are many types of families."
47,Winnie Ille Pu,"The publishing history of Winnie Ille Pu is among the most famous in all of publishing annals: how a privately printed Latin translation of A.A. Milne's Winnie-the-Pooh, originally issued in a 300-copy edition, eventually became the only book in Latin ever to grace the New York Times bestseller list. Whether you're calling on long-ago high-school Latin lessons or are fully proficient in the language, you'll delight in once again meeting Christopher Robin, Eeyore, Owl, Piglet, tiny Roo, and, of course, Pooh himself."
47,Best Teacher Ever,A children's book by Mercer Mayer about a student who thinks his teacher is the best. Features Mayer's signature Little Critter characters as they celebrate the special bond between teachers and students. (AI)
47,Alphabet Rescue,"While on vacation in Alphabet City, 'Little e' and the other lowercase letters repair an old fire truck and come to the rescue when a fire engulfs the letter-making factory. All the little letters from Charley's alphabet are disappointed when the capital letters won't let them have fun with the grown-up fire truck. Join the action as those smart little letters build a fire truck of their very own and come to the rescue just in time!"
48,Basics of Biblical Greek Grammar,"The standard textbook for beginning Greek language students in colleges and seminaries. William D. Mounce offers a clear, understandable, integrated approach to learning New Testament Greek. The fourth edition is updated throughout based on feedback from professors and students. Features 40 chapters with grammatical explanations, readings from the New Testament, self-tutorial exercises with answer keys, and extensive vocabulary sections."
48,A Greek-English Lexicon of the New Testament and Other Early Christian Literature,"Walter Bauer's comprehensive Greek-English lexicon, commonly known as BDAG (Bauer-Danker-Arndt-Gingrich). This reference work is indispensable for serious New Testament Greek study, featuring over 200,000 cross-references and thousands of new entries to supplement the legacy of previous editions."
48,Greek Grammar Beyond the Basics: An Exegetical Syntax of the New Testament,"Daniel B. Wallace's intermediate Greek grammar for second-year students. Provides concise, up-to-date guidance for intermediate Greek students to do accurate exegesis of biblical texts. Features semantic categories with definitions and keys to identification, plus scores of charts and tables."
48,Basics of Biblical Greek Workbook,"A companion workbook to William Mounce's textbook, designed for use in beginning Greek courses. Helps reinforce learning through a variety of exercises."
48,Lexical Aids for Students of New Testament Greek,"Bruce M. Metzger's venerable resource organizes Greek words according to their frequency of appearance in the New Testament. Divided into two parts: words listed by frequency, and words grouped according to their root. Includes appendixes for learning Greek prepositions and principal parts of verbs."
48,Vine's Expository Dictionary of New Testament Words,"W. E. Vine's classic expository dictionary provides an exhaustive presentation of synonymous Greek words in the New Testament. Comments are given on various passages, doctrines of Scripture are dealt with at length, and notes are provided on matters historical, technical, and etymological. Partakes to a considerable extent of the nature of a concordance."
48,New Testament Greek for Beginners,"J. Gresham Machen's standard text for learning Greek, first published in 1923. Intended for students beginning the study of the Greek Testament without previous acquaintance with the Greek language. An instruction book, not a descriptive grammar, with everything made subservient to imparting a reading acquaintance with the language."
48,The Complete Vocabulary Guide to the Greek New Testament,"Warren C. Trenchard's comprehensive guide sets a new standard as the most complete book of its kind. Covers the entire vocabulary of the Greek New Testament, including Goodrick/Kohlenberger numbers for cross-referencing, principal parts of all verbs used in the New Testament, and a frequency list of words."
48,Essentials of New Testament Greek,Ray Summers' introductory textbook for learning New Testament Greek. Covers the basics of Greek grammar and vocabulary for beginners.
48,Theological Dictionary of the New Testament,"Gerhard Kittel's monumental 10-volume work treats more than 2,000 theologically significant Greek words. Each entry explains a word's secular background, its role in the Old Testament and extrabiblical literature, and its various uses in the New Testament. A necessity for serious students of Greek."
