DDC,Title,Description
857,"Antisatire: In Defense of Women, against Francesco Buoninsegni (Volume 70) (The Other Voice in Early Modern Europe: The Toronto Series)","The English translation and study of the exchange of two seventeenth-century satires of women's and men's costume and comportment: the Sienese Francesco Buoninsegni's satire of the vanities of women, and the satirical response by the Venetian nun Arcangela Tarabotti, a defense of women and critique of the vanities of men--"
857,"The War of the Mice and the Crabs (North Carolina Studies in the Romance Languages and Literatures, 164)","This volume presents an English prose translation of Giacomo Leopardi's Paralipomeni della Batracomiomachia , complete with an introduction and annotations, all by Ernesto G. Caserta. Written near the end of Leopardi's life, and published posthumously, this work is a satirical poem consisting of eight stanzas with eight lines each."
853,The Name of the Rose,"In 1327, finding his sensitive mission at an Italian abbey further complicated by seven bizarre deaths, Brother William of Baskerville turns detective."
853,Foucault's Pendulum,"Bored with their work, three Milanese editors cook up ""the Plan,"" a hoax that connects the medieval Knights Templar with other occult groups from ancient to modern times. This produces a map indicating the geographical point from which all the powers of the earth can be controlled-a point located in Paris, France, at Foucault's Pendulum. But in a fateful turn the joke becomes all too real, and when occult groups, including Satanists, get wind of the Plan, they go so far as to kill one of the editors in their quest to gain control of the earth. Orchestrating these and other diverse characters into his multilayered semiotic adventure, Eco has created a superb cerebral entertainment."
853,If on a Winter's Night a Traveler,"Italo Calvino imagines a novel capable of endless mutations in this intricately crafted story about writing and readers. If on a Winter's Night a Traveler turns out to be not one novel but ten, each with a different plot, style, ambience, and author, and each interrupted at a moment of suspense. Together they form a labyrinth of literatures, known and unknown, alive and extinct, through which two readers, a male and a female, pursue both the story lines that intrigue them and one another."
853,The Decameron,"Written in the middle of the 14th century as the Bubonic Plague decimated the population of Europe, ""The Decameron"" is a satirical and allegorical collection of stories by Italian author Giovanni Boccaccio. Constructed as a series of ""frame stories,"" or stories within a story, the narrative follows seven young women and three young men who take refuge in a secluded villa outside Florence in order to escape the Black Death. During ten evenings of their stay, each of travelers takes turns as storyteller to pass the time. Their stories relate tales of love, both happy and tragic, examples of the power of fortune and human will, and exhibitions of virtue, cleverness, and trickery. Boccaccio's work is not only important for its superb literary quality but for its examination of the changing cultural values that defined the transition from medieval times into the renaissance. The virtues of intelligence and sophistication of the increasingly urbanized and mercantilist Europe are shown as superior to the relative simplicity and piousness of the feudal system. More than the sum of its parts, ""The Decameron"" is a milestone in the history of European literature, an influential and enduring masterpiece. This edition is translated with an introduction by J. M. Rigg."
853,Invisible Cities,"In a garden sit the aged Kublai Khan and the young Marco Polo - Mongol emperor and Venetian traveler. Kublai Khan has sensed the end of his empire coming soon. Marco Polo diverts his host with stories of the cities he has seen in his travels around the empire: cities and memory, cities and desire, cities and designs, cities and the dead, cities and the sky, trading cities, hidden cities. As Marco Polo unspools his tales, the emperor detects these fantastic places are more than they appear."
35,My Dog's the Best!,"Their owners describe a variety of dogs, smooth, shaggy, friendly, and fast."
35,Magic Pony,"Anna is upset when she gets the lead role in the town play, but her pony does not get the role of magic pony."
35,The Emperor's New Clothes,"Two rascals sell a vain emperor an invisible suit of clothes. In this version of the fairy tale, the characters are all farm animals."
35,Mein erstes Lexikon (Wieso? Weshalb? Warum?): Schauen-Klappen-Staunen. Die Sachbuchreihe ab dem Kindergartenalter,"Beileibe kein Lexikon von A bis Z, sondern ein Themen-Mix, der Vorschulkinder ansprechen soll. 16 Themenkreise werden auf 1 bis 2 Seiten behandelt: Von Kindergarten, über Körper, Medien, Müll, Bauernhof, Sport und Musik bis zu Erde und Weltraum - viele Themen sind auch schon als selbstständige Titel in der 3-W-Reihe erschienen. Dabei dürfte der Gemeinderat einer Stadt für kleine Leser weniger spannend sein als Polizei, Feuerwehr oder Internet. Keine Aufforderungen zum Spielen, Raten, Basteln. Mit vielen, leider häufig kleinen und text- statt bildbeladenen Klappen versehen, ohne Drehscheiben oder Stanzungen. Eine Bildleiste ermöglicht schnellen Themen-Zugriff. Nicht gerade preiswert, doch als Bestandsergänzung zu aktuellen Titeln wie ""Vorschulwissen"" (BA 10/02), ""Tobi-Sachlexikon"" (BA 5/03), ""Mein allererstes Kinderlexikon"" (BA 9/04) und ""Das große Bilderlexikon"" (Ed. Bücherbär, BA 10/04) bestimmt in allen Bibliotheken sehr willkommen. . - 16 Themenkreise - wie Kindergarten, Baustelle, Bauernhof, Musik und Sport, Erde und Weltraum - mit vielen Bildern und kurzen Texten bieten Möglichkeiten, die Welt im Kleinen und Großen zu entdecken. Ab 4."
35,Resilienz - Gedeihen trotz widriger Umstände,"This is about the meaning of the theme 'Resilience,' as we defined it for the international congress 'Resilience – Thriving Despite Adversity' in the spring of 2005"
