DDC,Title,description
490,"Emile, or On Education","Combining philosophy, educational theory, and fiction, this classic work follows the upbringing of a fictional child named Emile. Rousseau presents his views on human development, moral education, religion, and the relationship between individual freedom and society."
490,Leviathan,"Written during a period of political turmoil in England, this major work examines human nature, social order, and the origins of government. Hobbes argues that strong political authority is necessary to prevent conflict and secure peace within society."
490,Two Treatises of Government,"Locke's political writings challenge theories of absolute monarchy and develop principles of natural rights, limited government, private property, and government by consent. The work became highly influential in the development of liberal political thought."
490,An Essay Concerning Human Understanding,"Knowledge, perception, language, and human understanding are examined through a systematic investigation of how ideas originate and how the mind acquires knowledge. The book remains one of the foundational texts of modern empiricism."
490,The Prince,"Political leadership, power, military strategy, and statecraft are explored through practical observations drawn from Renaissance Italy. Machiavelli analyzes how rulers acquire, maintain, and exercise power in unstable political circumstances."
490,Discourses on Livy,"Drawing on the history of ancient Rome, Machiavelli reflects on republican government, civic participation, military organization, and political institutions. Many scholars regard this work as his most comprehensive statement of republican political theory."
490,The Republic,"Justice, political order, education, and the ideal state form the central themes of Plato's most famous dialogue. Through conversations led by Socrates, the work examines the nature of virtue, knowledge, and the relationship between the individual and society."
490,Symposium,"Love, beauty, desire, and human aspiration are discussed through a series of speeches delivered at a banquet in ancient Athens. The dialogue contains some of Plato's most influential reflections on the nature of love and philosophical inquiry."
490,Phaedo,"Set during the final hours before Socrates' execution, the dialogue explores immortality, the soul, death, and the philosopher's pursuit of wisdom. Arguments concerning the survival of the soul after death make it one of Plato's most important works."
490,Nicomachean Ethics,"Human flourishing, virtue, character, friendship, and practical wisdom are examined through Aristotle's account of ethical life. The work seeks to identify the conditions necessary for achieving a fulfilled and meaningful existence."
490,Politics,"Building upon ideas developed in the Ethics, Aristotle analyzes citizenship, constitutions, education, and the organization of political communities. Different forms of government are evaluated in relation to their capacity to promote the common good."
490,Poetics,"Literature, tragedy, epic poetry, and artistic representation are examined through Aristotle's analysis of dramatic structure and aesthetic experience. Concepts such as plot, character, and catharsis have profoundly influenced literary criticism."
490,Meditations,"Personal reflections written by the Roman emperor Marcus Aurelius present the principles of Stoic philosophy in practical form. Themes include self-discipline, mortality, duty, resilience, and the cultivation of inner peace."
496,The Origins of Totalitarianism,"Examining antisemitism, imperialism, and the rise of totalitarian movements, this landmark work traces the historical conditions that enabled Nazi and Stalinist regimes. Arendt analyzes how modern political systems can transform ideology and terror into instruments of domination."
496,University of Chicago Press,"Human activity is explored through the concepts of labor, work, and action. Arendt investigates the nature of political life, public participation, freedom, and the changing relationship between individuals and modern society."
496,Eichmann in Jerusalem: A Report on the Banality of Evil,"Based on Arendt's reporting on Adolf Eichmann's trial, the book examines responsibility, obedience, and moral judgment under totalitarian rule. Its discussion of the ""banality of evil"" became one of the most debated ideas in twentieth-century political thought."
496,On Revolution,"Comparing the American and French Revolutions, the work investigates political freedom, constitutional government, and the foundations of democratic institutions. Particular attention is given to the relationship between revolution and the creation of lasting political order."
496,Between Past and Future,"Eight essays address authority, education, culture, freedom, tradition, and history in the modern world. Arendt reflects on how political thinking can respond to the disruptions and uncertainties of the twentieth century."
496,Crises of the Republic,"Political deception, civil disobedience, violence, and democratic accountability form the focus of these essays. Written during a period of social and political turmoil in the United States, the collection explores challenges facing modern republican government."
496,The Life of the Mind,"Thinking, willing, and judging are examined as fundamental activities of human consciousness. The work represents Arendt's final major philosophical project and extends questions raised in her earlier writings on politics and morality."
496,Responsibility and Judgment,"Collected essays investigate moral responsibility, political accountability, and ethical decision-making in times of crisis. Many pieces address questions that emerged from experiences of dictatorship, war, and mass violence."
496,The Promise of Politics,"Previously unpublished and lesser-known writings present Arendt's reflections on freedom, citizenship, political action, and the meaning of public life. The collection highlights themes that would shape her later major works."
496,Lectures on Kant's Political Philosophy,"Notes and lectures explore Kant's ideas on judgment, aesthetics, and politics. Arendt develops an interpretation of political judgment that became influential in contemporary political theory."
496,The Structure of Scientific Revolutions,"Scientific development is portrayed not as a steady accumulation of knowledge but as a sequence of paradigm shifts that transform how researchers understand the world. The book fundamentally changed discussions of science, knowledge, and intellectual change."
496,The Copernican Revolution,"Historical developments leading to the transformation of astronomy are traced from ancient cosmology to the acceptance of the heliocentric universe. Scientific, philosophical, and religious dimensions of this intellectual revolution are examined together."
496,The Essential Tension,"Collected essays explore scientific creativity, tradition, education, and discovery. Kuhn investigates the balance between innovation and established knowledge in the growth of science."
496,"Black-Body Theory and the Quantum Discontinuity, 1894¨C1912",Origins of quantum theory are reconstructed through a detailed historical study of physics at the turn of the twentieth century. Particular attention is given to Planck's work and the emergence of discontinuous models of energy.
496,The Road Since Structure,"Later essays revisit themes introduced in The Structure of Scientific Revolutions. Discussions focus on scientific language, taxonomy, paradigms, and the continuing development of Kuhn's philosophy of science."
496,Conjectures and Refutations,"Scientific knowledge is presented as a process of bold hypotheses subjected to critical testing. Essays address philosophy of science, rational inquiry, political thought, and intellectual progress."
689,Orientalism,"Western representations of the Middle East and Asia are examined as cultural and political constructions that shaped imperial power. Said argues that scholarly, literary, and artistic portrayals of the ""Orient"" played a central role in the development of colonial domination and modern cultural assumptions."
689,Culture and Imperialism,"Literature, empire, and cultural power are analyzed through readings of major European novels and historical texts. The book extends themes introduced in Orientalism and explores how imperial expansion influenced cultural production across the modern world."
689,"The World, the Text, and the Critic","Literary criticism is presented as an activity deeply connected to social and political realities rather than isolated textual analysis. Essays address interpretation, intellectual responsibility, culture, and the public role of criticism."
689,Representations of the Intellectual,"Public intellectuals are discussed in terms of independence, criticism, exile, and responsibility. Said reflects on how scholars and writers can challenge orthodoxy and engage with political and social issues."
689,Covering Islam,"Media coverage, expert commentary, and public perceptions of Islam are critically examined. The book investigates how political interests and journalistic practices influence Western understandings of Muslim societies."
689,Humanism and Democratic Criticism,"Humanistic inquiry is defended as a vital practice for democratic societies. Essays explore literature, interpretation, education, and intellectual engagement in an increasingly globalized world."
689,On Late Style,"Artistic works produced late in the careers of major writers, composers, and thinkers are examined as expressions of tension, complexity, and resistance rather than reconciliation. Reflections range across music, literature, and cultural criticism."
689,"Power, Politics, and Culture","Interviews conducted over several decades address imperialism, literature, media, Palestine, intellectual life, and contemporary politics. The collection offers a broad introduction to Said's ideas and public interventions."
689,The Question of Palestine,"Historical, political, and cultural dimensions of the Palestinian experience are explored through an analysis of nationalism, displacement, representation, and international politics."
689,The Structural Transformation of the Public Sphere,"Development of the modern public sphere is traced from early European civil society to contemporary mass democracy. Habermas examines communication, public debate, and the relationship between citizens, markets, and political institutions."
689,The Theory of Communicative Action,"Social order, rationality, language, and communication are analyzed through a comprehensive theory of modern society. Habermas argues that mutual understanding achieved through communication provides a foundation for social coordination and democratic life."
689,Knowledge and Human Interests,"Scientific inquiry and human understanding are examined through a theory linking knowledge to practical, technical, and emancipatory interests. The work became a key contribution to critical theory and social philosophy."
689,Between Facts and Norms,"Law, democracy, constitutionalism, and public deliberation are explored through a discourse-based theory of political legitimacy. Habermas investigates how democratic institutions can reconcile legal authority with popular participation."
689,Moral Consciousness and Communicative Action,Moral reasoning and ethical judgment are examined through the framework of communicative rationality. The essays develop Habermas's discourse ethics and its implications for contemporary social theory.
689,The Philosophical Discourse of Modernity,"Major figures in modern and postmodern philosophy are critically examined in a defense of Enlightenment rationality. Discussions include Nietzsche, Heidegger, Derrida, Foucault, and other influential thinkers."
689,Postmetaphysical Thinking,"Contemporary philosophy is reconsidered in light of developments in language, communication, and social theory. Habermas proposes forms of philosophical reflection that move beyond traditional metaphysical systems."
689,Modernity and the Holocaust,"Rather than treating the Holocaust as a breakdown of civilization, Bauman argues that it emerged from features of modern society itself, including bureaucracy, rational administration, and technological organization."
689,Liquid Modernity,"Social life is described as increasingly fluid, unstable, and uncertain. Bauman explores how globalization, consumer culture, and changing institutions reshape identity, work, and human relationships."
689,Postmodern Ethics,Ethical responsibility is reconsidered in response to the collapse of universal moral certainties. Bauman argues for an ethics grounded in human responsibility rather than rigid systems of rules.
