DDC,Title,description
86,Letters to Hitler /,"Between 1925 and 1945 thousands of ordinary Germans of both sexes and all ages wrote letters to Hitler. Lost for decades, a large cache of these letters was recently discovered in the KGB Special Archive in Moscow, having been carted off to Russia by the Soviet Secret Police at the end of the war. The letters range from gushing love letters ... to letters from teachers, students, priests, businessmen and others expressing gratitude for alleviating poverty or restoring dignity to the German people. There are a few protest letters and the occasional desperate plea to release a loved one from a concentration camp, but the overwhelming majority are positive and even rapturous, shedding fresh light on the nature of the Hitler cult in Nazi Germany."
86,My opposition :,"""A committed Social Democrat and steadfast opponent of Nazism, Kellner went to Laubach to escape retribution from Nazi activists in Mainz. Ironically, his destination was itself a stronghold of Nazism. In the Reichstag election of July 1932, the NSDAP had received 62.9 percent of the votes cast in Laubach, in contrast to the 37.3 percent of the vote attained by the Nazis nationally. The Social Democrats, who in the closing days of the Weimar Republic had constituted the only real opposition to Nazism in Laubach and the surrounding region, had received only 18.7 percent of Laubach's votes""--Provided by pyblisher."
86,My opposition :,"""A mid-level official in a provincial German town, Kellner kept a secret diary from 1939 to 1945, risking his life to record Nazi crimes and the population's support for a brutal dictatorship. His entries, with hundreds of newspaper clippings, unflinchingly chart the country's path to totalitarianism and genocide and demonstrate how ordinary Germans knew about the actions of the Nazi regime: the ""extermination of Jews,"" the murder of prisoners of war, the killing of German mental patients, and the death sentences for Germans caught listening to foreign radio broadcasts or reading enemy leaflets. He excoriates the democracies for turning a blind eye to Germany's massive buildup of weapons before the war, and for appeasing Hitler instead of taking preemptive action against him""--Provided by publisher."
86,Mythmaking in the new Russia :,"""Kathleen E. Smith examines the use of collective memories in Russian politics during the Yeltsin years, surveying the various issues that became battlegrounds for contending notions of what it means to be Russian. Both the new establishment and its opponents have struggled to shape versions of past events into symbolic political capital. What parts of the Communist past, Smith asks, have proved useful for interpreting political options? Which versions of their history have Russians chosen to cling to, and which Soviet memories have they deliberately tried to forget? What symbols do they hold up as truly Russian? Which symbols will help define the attitudes shaping Russian policy for decades to come?"" ""Smith illustrates the potency of memory debates across a broad range of fields - law, politics, art, and architecture. Her case studies include the changing interpretations of the attempted coups of 1991 and 1993, the recasting of the holiday calendar, the controversy over the national anthem, the status of trophy art brought to Russia at the and of World War II, and the partisan use of historical symbols in elections.""--BOOK JACKET."
86,Near abroad :,"""In sum, by showing how and why local regional disputes quickly develop into global crises through the paired power of historical memory and time-space compression, Near Abroad reshapes our understanding of the current conflict raging in the center of the Eurasian landmass and international politics as a whole""--"
86,Near abroad :,""" Vladimir Putin's intervention into the Georgia/South Ossetia conflict in summer 2008 was quickly recognized by Western critics as an attempt by Russia to increase its presence and power in the ""near abroad"", or the independent states of the former Soviet Union that Russia still regards as its wards. Though the global economic recession that began in 2008 moved the incident to the back of the world's mind, Russia surged to the forefront again six years later when they invaded the heavily Russian Crimea in Ukraine and annexed it. In contrast to the earlier Georgia episode, this new conflict has generated a crisis of global proportions, forcing European countries to rethink their relationship with Russia and their reliance on it for energy supplies, as Russia was now squeezing natural gas from what is technically Ukraine."
86,Putin redux :,"""This book builds on the strengths of the previous volumes by the same author to provide the most detailed and nuanced account of the man, his politics and his profound influence on Russian politics, foreign policy and society. However, this is not a new edition of the earlier books but is an entirely new work. The focus now is on the dilemmas of power since 2008. There is a brief biographical sketch of Vladimir Putin and much analysis of his ideas and policies, but the book now focuses on the systemic contradictions that have created a blockage on modernisation and a stalemate in politics, Putin's role as Prime Minister since 2008 and his political successes and failures, analysis of the implications of Putin's third term as President and the 2011-12 electoral cycle and the ensuing crisis which led to thousands protesting on the streets This work assesses the achievements and failing of Putin's rule, but above all tries to make sense of contemporary developments. This is the definitive account of Putin and is essential reading for all scholars and students of Russian politics""--"
86,Putin v. the people :,"What do ordinary Russians think of Putin? Who are his supporters? And why might their support now be faltering? Alive with the voices and experiences of ordinary Russians and elites alike, Sam Greene and Graeme Robertson craft a compellingly original account of contemporary Russian politics. Telling the story of Putin's rule through pivotal episodes such as the aftermath of the ""For Fair Elections"" protests, the annexation of Crimea, and the War in Eastern Ukraine, Greene and Robertson draw on interviews, surveys, social media data, and leaked documents to reveal how hard Putin has to work to maintain broad popular support, while exposing the changing tactics that the Kremlin has used to bolster his popularity. Unearthing the ambitions, emotions, and divisions that fuel Russian politics, this book illuminates the crossroads to which Putin has led his country and shows why his rule is more fragile than it appears."
86,Queering the interior /,"""Queering the Interior problematizes the familiar space of 'home'. It deploys a queer lens to view domestic interiors and conventions and uncovers some of the complexities of homemaking for queer people. Each of the book's six sections focuses on a different room or space inside the home.The journey starts with entryways, and continues through kitchens, living spaces, bedrooms, bathrooms, and finally, closets and studies. In each case up to three specialists bring their disciplinary expertise and queer perspectives to bear.The result is a fascinating collection of essays by scholars from literary studies, geography, sociology, anthropology, history and art history. The contributors use historical and sociological case studies; spatial, art and literary analyses; interviews; and experimental visual approaches to deliver fresh, detailed and grounded perspectives on the home and its queer dimensions. A highly creative approach to the analysis of domestic spaces, Queering the Interior makes an important contribution to the fields of gender studies, social and cultural history, cultural studies, design, architecture, anthropology, sociology, and cultural geography.""--"
86,Resurrection :,"From the editor of The New Yorker a riveting account of the collapse of the Soviet Union, which has become the standard book on the subject. Lenin's Tomb combines the global vision of the best historical scholarship with the immediacy of eyewitness journalism. Remnick takes us through the tumultuous 75-year period of Communist rule leading up to the collapse and gives us the voices of those who lived through it, from democratic activists to Party members, from anti-Semites to Holocaust survivors, from Gorbachev to Yeltsin to Sakharov. An extraordinary history of an empire undone, Lenin's Tomb stands as essential reading for our times."
86,Resurrection :,"Resurrection plunges the reader directly into the thick of events so that one all but feels Yeltsin's breath upon one's face - he is drunk one day, in command the next, as volatile as the fragmented country he tries to lead. Remnick's new Russia springs to life through vivid portraits of its players: the half-Jewish anti-Semite Zhirinovsky, ""a hater, a crank, a nut""; the young (and purged) economist Yegor Gaidar, champion of ""shock therapy"" and market reform; Vladimir Gusinsky, Russia's Citizen Kane (""a first-generation capitalist living in a jungle world with few rules or restraints""); Aleksandr Solzhenitsyn, who returned from a twenty-year exile to find a country freed from communism but still steeped in misery - and nostalgia. These portraits emerge against a background dominated by the war in Chechnya, which Remnick visits in a bloody and unforgettable chapter, and a Moscow in turbulent transition."
86,Russian modernisation :,"Russia's post-Soviet modernisation is complex and subject to changing interpretations among Russian political leaders and observers of Russia. This has created serious problems for understanding Russia and the changes it is currently undergoing. With this in mind, a new Finnish Centre of Excellence was established in 2012 at the Aleksanteri Institute of the University of Helsinki under the title 'Choices of Russian Modernisation'. This collection of essays represents some of the first examples of the Centre's research. Reflecting the broad range of issues explored in the work of the Centre, it covers questions of Russia's historical legacy, technological development, energy economy, political regime, political opposition, social development, religious life and external relations. The authors are all members of or affiliated to the Centre of Excellence."
86,Secondhand time :,"""Bringing together dozens of voices in her distinctive style of oral history, Secondhand Time is a monument to the collapse of the USSR, charting the decline of Soviet culture and speculating on what will rise from the ashes of Communism. As in all her books, Alexievich gives voice to women and men whose stories are lost in the official narratives of nation-states, creating a powerful alternative history from the personal and private stories of individuals. When the Swedish Academy awarded Svetlana Alexievich the Nobel Prize in Literature, they praised her 'polyphonic writings, a monument to suffering and courage in our time,' and cited her for inventing 'a new kind of literary genre.' Sara Danius, the permanent secretary of the Swedish Academy, added that her work comprises 'a history of emotions--a history of the soul'""--"
86,Secondhand time :,"Bringing together dozens of voices in her distinctive style of oral history, Secondhand Time is a monument to the collapse of the USSR, charting the decline of Soviet culture and speculating on what will rise from the ashes of Communism. As in all her books, Alexievich gives voice to women and men whose stories are lost in the official narratives of nation-states, creating a powerful alternative history from the personal and private stories of individuals. When the Swedish Academy awarded Svetlana Alexievich the Nobel Prize in Literature, they praised her 'polyphonic writings, a monument to suffering and courage in our time,' and cited her for inventing 'a new kind of literary genre.' Sara Danius, the permanent secretary of the Swedish Academy, added that her work comprises 'a history of emotions--a history of the soul'."
86,Sexualities in World Politics :,"As LGBTQ claims acquire global relevance, how do sexual politics impact the study of International Relations? This book argues that LGBTQ perspectives are not only an inherent part of world politics but can also influence IR theory-making. LGBTQ politics have simultaneously gained international prominence in the past decade, achieving significant policy change, and provoked cultural resistance and policy pushbacks."
86,The strongman :,"Russia under Vladimir Putin has proved a prickly partner for the West, a far cry from the democratic ally many hoped for when the Soviet Union collapsed. Abroad, Putin has used Russia's energy strength as a foreign policy weapon, while at home he has cracked down on opponents, adamant that only he has the right vision for his country's future."
86,The territories of the Russian Federation 2016 /,"The second section comprises territorial surveys, each of which includes a current map. This edition includes surveys covering the annexed (and disputed) territories of Crimea and Sevastopol, as well as updated surveys of each of the other 83 federal subjects. The third section comprises a select bibliography of books. The fourth section features a series of indexes, listing the territories alphabetically, by Federal Okrug and Economic Area. Users will also find a gazetteer of selected alternative and historic names, a list of the territories abolished, created or reconstituted in the post-Soviet period, and an index of more than 100 principal cities, detailing the territory in which each is located."
86,The Third Reich /,"The Third Reich is a succinct, comprehensive examination of the major debates surrounding this crucial period in modern German history. The character and operation of the Nazi state, and of its global consequences, have been discussed and disputed since 1933. David G. Williamson's Seminar Studies text, now in its fifth edition, provides students with a lucid introduction to the Third Reich and highlights the relevant research, scholarship and controversies. The new edition has been expanded to give increased coverage to such topics as: ethnic cleansing in Poland and Russia, the role of the Wehrmacht, the Holocaust, attitudes of ordinary Germans to the Third Reich, the German opposition, Nazi foreign policy and the German economy. Accompanied by a wide range of primary sources, a timeline, maps and a glossary, The Third Reich remains the best available introduction to this short-lived but enormously impactful period in world history."
86,The Third Reich sourcebook /,"No documentation of National Socialism can be undertaken without the explicit recognition that the """"German Renaissance"""" promised by the Nazis culminated in unprecedented horror-World War II and the genocide of European Jewry. With The Third Reich Sourcebook, editors Anson Rabinbach and Sander L. Gilman present a comprehensive collection of newly translated documents drawn from wide-ranging primary sources, documenting both the official and unofficial cultures of National Socialist Germany from its inception to its defeat and collapse in 1945. Framed with introductions and annotations.No documentation of National Socialism can be undertaken without the explicit recognition that the ""German Renaissance"" promised by the Nazis culminated in unprecedented horror-World War II and the genocide of European Jewry. With The Third Reich Sourcebook, editors Anson Rabinbach and Sander L. Gilman present a comprehensive collection of newly translated documents drawn from wide-ranging primary sources, documenting both the official and unofficial cultures of National Socialist Germany from its inception to its defeat and collapse in 1945. Framed with introductions and annotations by the editors, the documents presented here include official government and party pronouncements, texts produced within Nazi structures, such as the official Jewish Cultural League, as well as documents detailing the impact of the horrors of National Socialism on those who fell prey to the regime, especially Jews and the handicapped. With thirty chapters on ideology, politics, law, society, cultural policy, the fine arts, high and popular culture, science and medicine, sexuality, education, and other topics, The Third Reich Sourcebook is the ultimate collection of primary sources on Nazi Germany."
86,Understanding contemporary Russia /,"Russia today is in many ways different from the country portrayed a decade ago in the first edition of Understanding Contemporary Russia. With an upsurge of both national pride - despite a struggling economy - and civil society activism, with a palpable tension between the support for democratic values and the intense desire for political stability, with an increased role in world politics that puts Putin in the headlines almost daily, contradictions and complexities abound.These contradictions, complexities, and much more are captured in this new edition.The authors provide sophisticated yet accessible introductions to the country's history, domestic politics, economy, foreign policy, society, and culture. The result is a well-grounded exploration of the realities of contemporary Russia."
91,3D printing in space /,"Additive manufacturing presents potential opportunities, both as a tool in a broad toolkit of options for space-based activities and as a potential paradigm-changing approach to designing hardware for in-space activities. This report makes recommendations for future research, suggests objectives for an additive manufacturing roadmap, and envisions opportunities for cooperation and joint development.""--Publisher's description."
91,Adventures in polar reading :,"Based in part on his own naval experience, including duty in Antarctica, and informed by extensive archival and secondary research, David Stam's book examines the printed needs of several polar expeditions, including those of Adolphus Greely in the International Polar Year 1881-83 in northernmost Canada. Stam's study also includes analysis of shipboard- and expedition-based periodicals throughout the so-called Heroic Age of exploration (ca. 1880-1921); a definitive essay on the enduring books of Ernest Shackleton's legendary journey aboard the Endurance; a parallel study of the primarily religious literature distributed as Loan Libraries of the American Seamen's Friend Society; and, finally, an account of the three libraries assembled by Richard Evelyn Byrd for the successive bases at Little America (1929-41). The volume is bookended by chapters that provide an autobiographical account of how Adventures in Polar Reading came to be written and extensive suggestions pointing the way to topics of research that Stam's methodology might enable for other scholars."
91,An analysis of Yasser Tabbaa's The transformation of Islamic art during the Sunni revival /,"Tabbaa's Transformation offers an innovative approach to understanding the profound changes undergone by Islamic art and architecture during the often neglected Medieval Islamic period. Examining devices such as calligraphy, arabesque, muqarnas, and stonework, Tabbaa argues we propagated in a moment of confrontation and facilitated the re-emergence of the Sunni Abbasid caliphate in a more orthodox image. Tabbaa offers a timely and thought-provoking alternative to conventional essentialist, positivist and ethno-narrative interpretations of Islamic art."
91,The architecture of urbanity :,"""From one of today's most inspired architects and urban advocates, a manifesto for architecture as a force for addressing our biggest social challengesThe world is facing unprecedented challenges, from climate change and population growth, to political division and technological dislocation, to declining mental health and fraying cultural fabric. With most of the planet's population now living in urban environments, cities are the spaces where we have the greatest potential to confront and address these problems. In this visionary book, Vishaan Chakrabarti argues for an ""architecture of urbanity,"" showing how the design of our communities can create a more equitable, sustainable, and joyous future for us all.Taking readers from the great cities of antiquity to the worldwide exurban sprawl of our postindustrial age, Chakrabarti examines architecture's relationship to history's greatest social, technological, and environmental dilemmas. He then presents a rich selection of work by a global array of practicing architects, demonstrating how innovative design can dramatically improve life in big cities and small settlements around the world, from campuses and refugee camps to mega-cities like São Paulo, Lima, Los Angeles, New York, Paris, and Tokyo.Lavishly illustrated with a wealth of original graphics, data visualizations, photographs, and drawings, The Architecture of Urbanity eloquently explains why cities are the last, best hope for humanity, and why designers must, alongside political, business, community, and cultural leaders, steward the healing of our planet""--"
91,Aspects of manuscript culture in South India /,"This volume, the outcome of a seminar organized at the International Institute for Asian Studies, Leiden, marks an important advancement in the study of South Indian Sanskrit manuscripts which are predominantly on palm leaf and rarely older than three to four centuries. Nevertheless, they continued a manuscript culture for around two millennia and had a profound impact on traditions of knowledge and culture. After an introductory essay (by J.E.M. Houben and S. Rath) addressing theoretical and historical issues of text transmission in manuscripts and in India's remarkably strong oral memory culture, it contains twelve contributions dealing with South Indian manuscript collections in India and Europe (mainly of Vedic and Sanskrit texts) and with problems related to the scripts, the dating of manuscripts and India's literary and intellectual history."
91,The book of kells :,"""The Book of Kells, dating from about 800, is a brilliantly decorated manuscript of the four Gospels. This new official guide, by the former Keeper of Manuscripts at Trinity College Library, Dublin, provides fascinating insights inot the Book of Kells, revealing the astounding detail and richness of one of the greatest works of medieval art. The illustrations in the guide include reproductions of complete pages, and details that allow one to marvel at the intricacy of the decoration. The Book of Kells is explored through its historical background; its structure; its decorative elements, including the richness of its symbols and themes; the scribes and artists who worked on the manuscript; and the tools and pigments used in its creation.""--"
91,"Books, scribes, and learning in the Frankish Kingdoms, 6th-9th centuries /","The focus of this volume is the book production of the Frankish regions of Western Europe in the early Middle Ages. By means of a detailed scrutiny of individual manuscripts, groups of manuscripts, and categories of texts, Dr McKitterick shows how they can be used to throw light on questions such as women and literacy, the knowledge of canon and secular law, and the English contribution to the religious culture of the Continent ."
91,Catalogue of the Persian manuscripts in the Library of the Hungarian Academy of Sciences /,"""The Library of the Hungarian Academy of Sciences was established in 1826. Its collection of Persian manuscripts is the most comprehensive set of its kind in Hungary. The volumes were produced in four major cultural centres of the Persianate world, the Ottoman Empire, Iran, Central Asia and India during a span of time that extends from the 14th to the 19th century. Collected mainly by enthusiastic private collectors and acknowledged scholars the manuscripts have preserved several unique texts or otherwise interesting copies of well-known works. Though the bulk of the collection has been part of Library holdings for almost a century, the present volume is the first one to describe these manuscripts in a detailed and systematic way""--"
91,Ceramic exchange and Indian Ocean economy (AD 400-1275) /,"From AD 500-1000, the Indian Ocean emerged as a global commercial centre, and by around 750-800 a sophisticated trade network had been established involving the movement of goods from Japan and China in the east, to southern Africa and Spain in the west. However, the Indian Ocean's commercial system has been relatively understudied, with many of the key assumptions regarding its development based on narrative textual sources and selective archaeological evidence. This study sets out the case for the unique significance of quantified ceramic finds as an indicator of long-term changes in the scale and volume of maritime exchange in a period for which few other sources of systematic economic history survive. The publication presents archaeological data from thirteen sites distributed across the western Indian Ocean, including Siraf (Iran), Anuradhapura (Sri Lanka) and Manda (Kenya). The ceramic assemblages are considered in terms of their general compositional characteristics and the distinctions between local, regional and long-distance exchange. The volume concludes with a discussion of how this data can be used to address the broader issues of long-term economic change and the relationship between state power in the Middle East and the commercial networks of the Indian Ocean operating via the Persian Gulf."
91,The commonwealth and international affairs :,"This book brings together excerpts from some of the key articles published over the last one hundred years and features leading figures including; Lionel Curtis and John Dove on Ireland, leading to the Anglo-Irish Treaty and the creation of the Irish Free State, T.E. Lawrence on the Middle East, a key influence on post-1919 state creation in the Arab Middle East, Philip Kerr on India, galvanizing attempts at constitutional reform in British India."
91,Consumerism in the ancient world :,"""Greek pottery was exported around the ancient world in vast quantities over a period of several centuries. This book focuses on the Greek pottery consumed by people in the western Mediterranean and trans-Alpine Europe from 800-300 BCE, attempting to understand the distribution of vases, and particularly the reasons why people who were not Greek decided to acquire them. This new approach includes discussion of the ways in which objects take on different meanings in new contexts, the linkages between the consumption of goods and identity construction, and the utility of objects for signaling positive information about their owners to their community. The study includes a database of almost 24,000 artifacts from more than 230 sites in Portugal, Spain, France, Switzerland, and Germany. This data was mapped and analyzed using geostatistical techniques to reveal different patterns of consumption in different places and at different times. The development of the new approaches explored in this book has resulted in a shift away from reliance on the preserved fragments of ancient Greek authors' descriptions of western Europe, remains of monumental buildings, and major artworks, and toward investigation of social life and more prosaic forms of material culture""--"
91,Dilemmas and challenges in Islamic finance :,The phenomenal growth of Islamic finance in the last few decades has been accompanied by a host of interesting questions and challenges. One of the critical challenges is how Islamic financial institutions can be motivated to participate in the 'equity-like' profit-and-loss sharing (PLS) contracts. It is observed that Islamic banks are reluctant to participate in the pure PLS scheme which is manifested by the rising concentration of investment on murabaha or mark-up financing. This phenomenon has been the hotbed of academic criticism on the contemporary practice of Islamic banking. This book explains the 'murabaha syndrome' in light of the incentive provided by the current institutional framework and what are the changes required in the governance structure to mend this anomaly.
91,Dividing texts :,"The number of manuscripts produced in the Indian sub-continent is astounding and is the result of a massive enterprise that was carried out over a vast geographical area and over a vast stretch of time. Focusing on areas of Northern India and Nepal between 800 to 1300 CE and on manuscripts containing Sanskrit texts, the present study investigates a fundamental and so far rarely studied aspect of manuscript production: visual organization. Scribes adopted a variety of visual strategies to distinguish one text from another and to differentiate the various sections within a single text (chapters, sub-chapters, etc.). Their repertoire includes the use of space(s) on the folio, the adoption of different writing styles, the inclusion of symbols of various kind, the application of colors (rubrication), or a combination of all these. This study includes a description of these various strategies and an analysis of their different implementations across the selected geographical areas. It sheds light on how manuscripts were produced, as well as on some aspects of their employment in ritual contexts, in different areas of India and Nepal."
91,English renaissance manuscript culture :,"English Renaissance Manuscript Culture: The Paper Revolution traces the development of a new type of scribal culture in England that emerged early in the fourteenth century. The main medieval writing surfaces of parchment and wax tablets were augmented by a writing medium that was both lasting and cheap enough to be expendable. Writing was transformed from a near monopoly of professional scribes employed by the upper class to a practice ordinary citizens could afford. Personal correspondence, business records, notebooks on all sorts of subjects, creative writing, and much more flourished at social levels where they had previously been excluded by the high cost of parchment. Steven W. May places literary manuscripts and in particular poetic anthologies in this larger scribal context, showing how its innovative features affected both authorship and readership. As this amateur scribal culture developed, the medieval professional culture expanded as well. Classes of documents formerly restricted to parchment often shifted over to paper, while entirely new classes of documents were added to the records of church and state as these institutions took advantage of relatively inexpensive paper. Paper stimulated original composition by making it possible to draft, revise, and rewrite works in this new, affordable medium. Amateur scribes were soon producing an enormous volume of manuscript works of all kinds-works they could afford to circulate in multiple copies. England's ever-increasing literate population developed an informal network that transmitted all kinds of texts from single sheets to book-length documents efficiently throughout the kingdom. The operation of restrictive coteries had little if any role in the mass circulation of manuscripts through this network. However, paper was cheap enough that manuscripts could also be readily disposed of (unlike expensive parchment). More than 90% of the output from this scribal tradition has been lost, a fact that tends to distort our understanding and interpretation of what has survived. May illustrates these conclusions with close analysis of representative manuscripts."
91,The European book in the twelfth century /,"""This book was conceived in the context of Turning Over a New Leaf : Manuscript Innovation in the Twelfth-Century Renaissance, a research project directed by Erik Kwakkel and established at Leiden University from 2010 to 2015. It fulfills the desire of both editors to make available a synthesizing study devoted to all major subject areas of twelfth-century manuscript culture in the West. In the fall of 2014 a group of leading scholars was invited to write chapters for this book. The aim was not only to present the current state of research in the various subject areas, but also to highlight the possibilities for new directions in the future"" --"
91,From mulberry leaves to silk scrolls :,"While European manuscripts have been the subject of numerous historical, philological, and art historical studies over the past three decades, the study of the material culture of Asian (Buddhist, Hindu, Islamic, Taoist, and the like) manuscript traditions remains a relatively unexplored field. But Asian manuscripts, as the contributors to From Mulberry Leaves to Silk Scrolls demonstrate, contain much more than the semantic meaning of the words they reproduce. The ten essays collected here look closely at a wide variety of manuscript traditions with a special focus on both their history and the ways in they can be studied through digital technology to make the cataloguing, comparative analysis, and aesthetic appreciation of them more accessible to scholars and students. Each essay examines ways in which hand-produced texts-from ancient to early modern Thai, Pali, Chinese, Central Asian, Sanskrit, and Arabic manuscript traditions-shape both meaning and interpretation, and to a larger extent, the cultural norms that define their use. Together, the essays explore topics such as the best current practices for preservation and cataloging, the value of collaboration among scholars who work on different aspects of codicological, paleographic, orthographic, and material culture studies, and the use of these material objects for religious, political, cultural and pedagogical purposes. From Mulberry Leaves to Silk Scrolls explores issues relating to the complex relationships between text and image and between the spoken and the written word, and among the overlapping realms of religion, science, and society."
