DDC,Title,description
17,Collecting the world :,"In 1759 the British Museum opened its doors to the general public--the first free national museum in the world. James Delbourgo's biography of Hans Sloane recounts the story behind its creation, told through the life of a figure with an insatiable ambition to pit universal knowledge against superstition and the means to realize his dream. Born in northern Ireland in 1660, Sloane amassed a fortune as a London society physician, becoming a member of the Whig establishment and president of the Royal Society and Royal College of Physicians. His wealth and contacts enabled him to assemble an encyclopedic collection of specimens and objects--the most famous cabinet of curiosities of its time. For Sloane, however, collecting a world of objects meant collecting a world of people, including slaves. His marriage to the heir of sugar plantations in Jamaica gave Sloane access to the experiences of planters and the folkways of their human property. With few curbs on his passion for collecting, he established a network of agents to supply artifacts from China, India, North America, the Caribbean, and beyond. Wampum beads, rare manuscripts, a shoe made from human skin--nothing was off limits to Sloane's imagination. This splendidly illustrated volume offers a new perspective on the entanglements of global scientific discovery with imperialism in the eighteenth century. The first biography of Sloane based on the full range of his writings and collections, Collecting the World tells the rich and complex story of one of the Enlightenment's most controversial luminaries.--"
69,Communication and sport :,"""Communication and Sport: Surveying the Field examines a wide array of topics necessary for students to understand sports media, rhetoric, culture, and organizations from micro to macro-level issues. Everything from youth to amateur to professional sports is addressed through varied useful lens such as mythology, community, and identity. Communication and Sport introduces readers to the traditions and vocabulary found in communication scholarship as it then explains what distinguishes communication from related disciplinary approaches, such as sociology, anthropology, history, and cultural studies. Subsequent chapters explore such issues as: fan cultures; racial identity and gender in sports media; politics and nationality in sports; parent/child relationships and player/coach interactions in sports; sports and religion; and crisis communication in sports organization. The Fourth Edition includes the latest information, updated examples, and new case studies and interviews throughout""--"
69,Communication and sport /,"Sport is a universal feature of global popular culture. It shapes our identities, affects our relationships, and defines our communities. It also influences our consumption habits, represents our cultures, and dramatizes our politics. In other words, sport is among the most prominent vehicles for communication available in daily life. Nevertheless, only recently has it begun to receive robust attention in the discipline of communication studies. The Handbook of Communication and Sport attends to the recent and rapid growth of scholarship in communication and media studies that features sport as a central site of inquiry. The book attempts to capture a full range of methods, theories, and topics that have come to define the subfield of ""communication and sport"" or ""sports communication."" It does so by emphasizing four primary features. First, it foregrounds ""communication"" as central to the study of sport. This emphasis helps to distinguish the book from collections in related disciplines such as sociology, and also points readers beyond media as the primary or only context for understanding the relationship between communication and sport. Thus, in addition to studies of media effects, mediatization, media framing, and more, readers will also engage with studies in interpersonal, intercultural, organizational, and rhetorical communication. Second, the handbook presents an array of methods, theories, and topics in the effort to chart a comprehensive landscape of communication and sport scholarship. Thus, readers will benefit from empirical, interpretive, and critical work, and they will also see studies drawing on varied texts and sites of inquiry. Third, the Handbook of Communication and Sport includes a broad range of scholars from around the world. It is therefore neither European nor North American in its primary focus. In addition, the book includes contributors from commonly under-represented regions in Asia, Africa, and South America. Fourth, the handbook aims to account for both historical trajectories and contemporary areas of interest. In this way, it covers the central topics, debates, and perspectives from the past and also suggests continued and emerging pathways for the future. Collectively, the Handbook of Communication and Sport aspires to provide scholars and students in communication and media studies with the most comprehensive assessment of the field available"
69,Emerging technologies in sport :,"""Advances in technology have always had a significant impact on sport. This book surveys the next generation of emerging technologies and considers how sport managers, governing bodies and officials can meet the challenges that they pose for sport competition, participation and events. It explores cutting edge developments in areas such as gene doping, vision and brain technologies, 3D printing technologies, molecular communication technologies, and our ability to 'rebuild' bodies. Each chapter considers the implications of a particular technology in terms of ethics, rules and regulations, facilities and resourcing, as well as the emergence of completely new forms of sport, and offers strategies for future sport management. Emerging Technologies in Sport is a valuable resource for undergraduate students in the fields of sport management, sport tourism, and sport business and a fascinating read for anyone with an interest in sport and future applications of emerging technologies within sport""--"
69,Encyclopedia of sports management and marketing /,"""This four-volume set introduces, on the management side, principles and procedures of economics, budgeting and finance; leadership; governance; communication; business law and ethics; and human resources practices; all in the sports context. On the marketing side this reference resource explores two broad streams: marketing of sport and of sport-related products (promoting a particular team or selling team- and sport-related merchandise, for example), and using sports as a platform for marketing non-sports products, such as celebrity endorsements of a particular brand of watch or the corporate sponsorship of a tennis tournament. Together, these four volumes offer a comprehensive and authoritative overview of the state of sports management and marketing today, providing an invaluable print or online resource for student researchers""--"
69,Exhibition art :,"""Exhibition Art: Graphics and Space Design collects almost one hundred of the most creative exhibition designs, including fascinating space designs and sophisticated graphic designs.""--Page 4 of cover"
69,Exhibition art :,"This book meant for exhibition designers, graphic designers, curators and event organizers, collects over sixty of the world's most creative exhibition designs including fascinating space design solutions and sophisticated graphic design ideas. The examples range from extraordinarily large events such as a World's Fair exposition to small one-artist solo shows."
69,Governance and policy in sport organizations /,"Now in a fully updated new edition, this textbook introduces readers to the power and politics of sport organizations. It explores the managerial activities essential to good governance and policy development, and looks at the structure and functions of individual organizations within the larger context of the global sport industry. Reflecting the latest industry changes, it draws on a fresh selection of real-world examples to demonstrate the types of dilemmas that sport managers face every day. Professional administrators from a wide variety of sport organizations also offer their insights, giving readers a glimpse into the real concerns of sport professionals and the impact of governance and policy on their jobs. Exploring current topics, such as sport and human rights, refugees, social media, and the evolution of eSports, this practical and accessible textbook helps readers to see the big picture of the contemporary sport industry and find their place in it as future sport managers."
69,High on... exhibition design,"Exhibition design is the process of conveying information through visual storytelling and environment. It is an integrated, multidisciplinary process that often combines architecture, interior design, graphic design, multimedia and technology, lighting, audio and other disciplines to create multilayered narratives around a theme or topic. High On...Exhibition Design presents around 30 designers, architects and advertising agencies with their latest trade fair, cultural and social exhibition projects. From generously designed exhibition stands at motor shows or furniture fairs to smaller conferences, trade shows and temporary displays for businesses, museums, libraries and art galleries, the book presents a wide range of different presentation approaches."
69,Islam at the Tropenmuseum /,"This is the fifth volume of a series of ten books that discuss the collections of the Tropenmuseum and the histories and stories that accompany them. The books elucidate the often hidden backgrounds of a museum collection, discussing objects within their original context, social histories and their contemporary meaning. The main emphasis lies on the history of each collection, with its different collecting and presentation practices placed in a particular time and place. Each volume is richly illustrated with objects and photographs from the Tropenmuseum collection."
69,Low cost marketing and advertising :,"'Establishing your place in the market goes much deeper than mere words, pictures, slogans, or eye-catching phrases. Although all of these are important, it is the substance of the company, the soul and the ethos that defines the leaders in the race to the top. [This] books is designed to meet the needs of small and medium-size companies. It is however, a book that may just embrace all companies who wish to establish and promote their core values and their beliefs and ultimately develop the intangible substance called emotional glue."" -- from back cover."
69,Made in the twentieth century :,"Areas including the US mail, production and packaging, brand names and characters, radio and television, and expositions and the Olympics. A final chapter covers how collectors can develop their own dating system. Paul is a longtime collector and display designer based in Baltimore. Annotation ©2006 Book News, Inc., Portland, OR (booknews.com)."
69,Managing sport development :,"Sport development has become a significant part of the international sport industry. The development ""of"" sport (creating pathways for participation and talent development) and sport ""for"" development (using sport as a tool to achieve outcomes beyond sport) are now fundamental aspects of the organisation and governance of sport around the world. Consequently, any manager working in sport today needs to understand what sport development is and how sport development programs can be managed, implemented and evaluated. This is the first undergraduate textbook to offer a complete introduction to sport development, covering theory and its application to managerial practice, with examples from international contexts. The book integrates discussion of the development ""of"" sport and sport ""for"" development in every chapter, with international case studies to illustrate the significance and application of both. Each chapter introduces key theory, examines the implications of theory for practice and critically analyses practical managerial issues. Discussion of both able-bodied and disability sport are embedded throughout, and the book includes a range of useful features to aid understanding, such as learning objectives, real world data and examples, key terms, review questions, and a companion website containing slides and a test bank for instructors."" Managing Sport Development ""is an essential text for any introductory sport development course, and invaluable reading for any course on international sport management, sport policy, sport governance, sport and social issues, or coach education."
69,Manual of museum exhibitions /,"All museum activities converge in the public forum of the exhibition - regardless of whether the exhibit is held in the physical museum or is on the Web. Since the first edition of this book in 2002, there has been a world-wide explosion of new galleries and exhibition halls, and new ideas about how exhibitions should look and communicate. The definition of what an exhibition is has changed as exhibitions can now be virtual; non-traditional migratory and pop-up spaces play host to temporary displays; social media has created amazing opportunities for participatory engagement and shifted authority away from experts to the public; and as time-constrained audiences demand more dynamic, interactive, and mobile applications, museum leadership, managers, staff, and designers are rising to these challenges in innovative ways."
17,Micromuseology :,"How would our understanding of museums change if we used the Vintage Wireless Museum or the Museum of Witchcraft as examples – rather than the British Museum or the Louvre? Although there are thousands of small, independent, single-subject museums in the UK, Europe and North America, the field of museum studies remains focused almost exclusively on major institutions. In this ground-breaking new book, Fiona Candlin reveals how micromuseums challenge preconceived ideas about what museums are and how they operate. Based on extensive fieldwork and analysis of more than fifty micromuseums, she shows how they offer dramatically different models of curation, interpretation and visitor experience, and how their analysis generates new perspectives on subjects such as display, objects, collections, architecture, and the public sphere. The first-ever book dedicated to the subject, Micromuseology provides a platform for radically rethinking key debates within museum studies. Destined to transform the field, it is essential reading for students and researchers in museum studies, anthropology, material culture studies, and visual culture."
69,The museum :,"""Packed with stunning imagery and featuring the world's most celebrated cultural institutions, architectural historian and museum curator Owen Hopkins looks at the fascinating history of the museum. Visited by millions around the world every year, discover the untold story of the museum, one of mankind's most essential creations. Using examples of the greatest cultural institutions to shape the narrative, this book outlines the history of the museum movement, tracking the evolution from princely collections in Europe and the Enlightenment's classically inspired temples of curiosities, via the public museums of the late nineteenth century, on to today's global era of iconic buildings designed by the world's leading architects. Over the course of five chapters filled with stunning imagery that highlights the beauty of these venerated buildings, the origins of key institutions are revealed, including: Louvre; Metropolitan Museum of Art; British Museum; Tate Modern; Hermitage; Guggenheim; Smithsonian Institute; Acropolis Museum. Also outlined are the motivations of the architects, curators and patrons who have shaped how we experience the modern museum, a cast that includes names such as King George II, Napoleon, Henry Clay Frick, Peggy Guggenheim, Andrew Carnegie, Alfred Barr, Frank Lloyd Wright, Le Corbusier, Frank Gehry, Richard Rogers, Nicholas Serota and Zaha Hadid. By examining how these venues became intrinsic to our shared cultural experience, analysing the changing roles they play in society and questioning what the future holds in a digital age, this book is for anyone who has stood in awe at the spectacle of a museum""--Publisher's description."
69,Museum exhibition planning and design /,"Museum Exhibition Planning and Design is a comprehensive introduction and reference to exhibition planning and design. This book focuses on both the procedural elements of successful planning, like the phases of exhibit design and all associated tasks and issues, and on the design elements that make up the realized exhibit itself, such as color, light, shape, form, space, and building materials."
491,Anatolian verbal stem formation :,"""In Anatolian Verbal Stem Formation, David Sasseville offers an extensive classification of the Luwian, Lycian and Lydian verbal stem classes. This serves as a basis for reconstructing the Proto-Luwic stage and subsequent comparison with Hittite, providing new insights into the Proto-Anatolian verbal system and by extension into the reconstruction of Proto-Indo-European. Besides its contribution to the study of verbal morphology, the present book also provides significant insights into the philology of the Anatolian languages. The detailed analyses of the synchronic data, including a philological survey of verbal forms and paradigms for the individual stem classes, enhance our understanding of Luwian, Lycian and Lydian and thereby benefit the fields of Hittitology and other studies on the Classical period in Asia Minor""--"
491,Armenian philology in the modern era :,"Philology is one of the most investigated fields of Armenian studies. At the end of the twentieth century, it was important to provide an overview of the main achievements and on the methodological approaches implemented in this field till now. This is the aim of the present publication. Part I focuses on the manuscripts, the inscriptions, and the printings. Its second section is devoted to the textual criticisms and the third section explores the interface between linguistics and philology. Case studies form the core of Part II. One chapter offers an overview on the 17th-19th centuries, and two articles are devoted to the conditions of the circulation of the literary production in the 20th century, both in Western and Eastern Armenian."
491,Aspect and reference time /,"Aspect and Reference Time investigates the temporal structure of language. It deals with central issues in the understanding of tense and aspect, proposes a new approach to the main problems in the area, and seeks to establish the universal semantic properties of two important and contentious aspectual categories, perfectivity and imperfectivity. Dr Borik develops an original theory of aspect. She shows how this accounts for aspectual categories in Russian, and that it can used to compare Russian to other languages where similar aspectual issues arise. She devotes particular attention to English, a language which appears to have no grammatical categories of perfectivity and imperfectivity. She argues that the semantic properties established for the Russian tense-aspect system are reflected in English, and reveals parallels in the expression of temporal and aspectual information in the two languages. Aspect and Reference Time will interest all scholars of the syntax, semantics, and pragmatics of aspect and tense. The author's clear exposition and cross-linguistic approach make it a useful basis for courses at graduate level."
17,The Cambridge introduction to Sanskrit /,"""Why learn Sanskrit? There are many good answers to this question. Sanskrit is studied by scholars of language, religion and literature, by historians, sociologists and anthropologists and anyone else with an interest in India's cultural heritage. Sanskrit as a language is quite simply beautiful, its structure complex enough to be interesting, but straightforward enough to be manageable. Knowledge of Sanskrit grants access to an enormous body of literature. Literary writing uses the means of a language to not just express a thought, but to express it in an interesting, appealing, artful way. Thus it always is more rewarding to read a work of literature in its original language. Yet the fact that much may be lost in translation is especially true in relation to Sanskrit: the breadth of meaning of Sanskrit words, and the way this breadth is used in Sanskrit poetry (especially in the form of puns and word play) sometimes make expressions or even whole sentences or texts nearly impossible to translate. Only in the original can one truly enjoy them. Furthermore, Sanskrit literature offers a wide window onto India: Sanskrit is the language not just of the sacred writings of Hinduism (and some of Buddhism and Jainism), but also of many other texts that have greatly influenced Indian culture and society over the course of more than two millennia""--"
491,The Carian language /,"This handbook provides a complete and updated view of our current knowledge about Carian, one of the Indo-European languages spoken in ancient Anatolia. The decipherment of the Carian alphabet has only recently made it possible to analyze Carian inscriptions and to classify the Carian language linguistically. The book covers all major topics of research on Carian: the direct and indirect sources with an edition of the Carian inscriptions following a new classification system, the history of the decipherment, the Carian alphabet, and the phonological, morphological, lexical, and syntactic features of the language. It includes an annotated Carian glossary. The volume concludes with a special appendix on Carian coins and legends by Koray Konuk that will be of particular interest to specialists in ancient numismatics."
491,Central banking and monetary policy in Muslim-majority countries /,"The introduction of Islamic banking and finance across the globe strengthens the argument for low and stable inflation and rule-based monetary policy for sustained economic growth. Although Islamic banking and finance may have created some complexities in financial transactions it remains consistent with Classical monetary theory and has created opportunities for improving the infrastructure of central banks and monetary policy to maintain both price and economic stability. This book reviews key aspects of central banking and monetary policy in selected Muslim-majority countries which have introduced Islamic banking and finance alongside conventional banking since the 1980s. The selected countries are Bahrain, Bangladesh, Egypt, Indonesia, Iran, Malaysia, Pakistan, Saudi Arabia and Turkey. While reviewing country-specific experiences and issues in inflation and monetary policy, and analysing them from an historical context, emphasis is given to the evolution of Islamic banking and finance and the consequent institutional developments for maintaining price stability. Macroeconomic problems under these regimes are also highlighted and their policy implications drawn. This volume will be of great value to students and researchers interested in Islamic banking and finance, and macroeconomic and monetary policy issues in Muslim-majority countries."
491,Complete Modern Persian (Farsi) /,"Are you looking for a complete course in Modern Persian (Farsi) which takes you effortlessly from beginner to confident speaker? Whether you are starting from scratch, or are just out of practice, Complete Modern Persian (Farsi) will guarantee success!Now fully updated to make your language learning experience fun and interactive. You can still rely on the benefits of a top language teacher and our years of teaching experience, but now with added learning features within the course and online.The course is structured in thematic units and the emphasis is placed on communication, so that you effortlessly progress from introducing yourself and dealing with everyday situations, to using the phone and talking about work.By the end of this course, you will be at Level B2 of the Common European Framework for Languages: Can interact with a degree of fluency and spontaneity that makes regular interaction with native speakers quite possible without strain for either party."
491,A descriptive study of Bengali words /,"""Provides a solid empirical support for developing tools and systems for morphological analysis, morphological generation, lexical decomposition and lexical composition for Bengali language for machine learning and language teaching""--"
491,Edicts of King Aśoka :,"King Asoka has come to be regarded as one of the most exemplary rulers in world history. His edicts, inscribed on rocks and pillars, proclaim Asoka's reforms and policies and promulgate his advice to his subjects. The present book makes a pioneering attempt to provide the texts of Asoka's edicts converted into Pali along with English translations and observations. The introduction discusses pertinent problems, viz: Dates of the edicts, why King Asoka did not eulogize Buddha?, who inscribed the edicts and how were they inscribed? For the first time all the edicts - rock edicts, pillar edicts, cave edicts and edicts inscribed outside India - have been studied together. In addition, tables of chronology of all the edicts have been enumerated. Also provided are the maps giving the exact location of the edicts. The present rendering of his edicts offers the reader insights into a powerful and capable ruler's attempt to establish an empire on the formulation of righteousness, a reign which makes the moral and spiritual welfare of his subjects its primary concern. The volume would thus provide a peep into the life and personality of King Asoka and is bound to be an asset for the scholars, students and those interested in Ancient Indian History and Culture."
491,The elements of Hittite /,"Hittite is the earliest attested Indo-European language and was the language of a state which flourished in Asia Minor in the second millennium BC. This exciting and accessible new introductory course, which can be used in both trimester and semester systems, offers in ten lessons a comprehensive introduction to the grammar of the Hittite language with ample exercises both in transliteration and in cuneiform. It includes a separate section of paradigms, a grammatical index, as well as a list of every cuneiform sign used in the book. A full glossary can be found at the back. The book has been designed so that the cuneiform is not essential and can be left out of any course if so desired. The introduction provides the necessary cultural and historical background, with suggestions for further reading, and explains the principles of the cuneiform writing system."
491,Expressives in the South Asian linguistic area /,"""Expressives in the South Asian Linguistic Area offers the first comprehensive account of this important understudied word class from synchronic, diachronic, literary, and descriptive perspectives. The work contains studies from the four major language families of South Asia (Indo-Aryan, Dravidian, Austroasiatic, Tibeto-Burman) and covers domains in semantics, morphosyntax, and phonotactics. It also includes studies from literature and film that show how expressive form and function are embedded in performative contexts. Finally, the volume also contains first of its kind data from several small endangered languages from the region. Proposing an innovative methodology that combines structural and semiotic analysis, the volume advances a more holistic understanding of areal phenomena that departs from previous studies of the South Asian linguistic area""--"
491,Facets of domestication :,"Lawrence Venuti's distinction between foreignizing and domesticating translation is a powerful concept in translation studies. This volume discusses domestication and foreignization in Polish-English and English-Polish translation and presents case studies of film, prose, poetry, and non-fiction, Internet memes and a card game. For many students of the discipline, it is an initiation rite of sorts to face the proposition that domestication is not the only way to do translation, and that translation is not the transparent mediation many intuitively believe it should be. To examine the concept, one has to take a close look at translation policies, genre conventions, stylistic shifts in translation, the rearrangement and manipulation of content, or the treatment of culture-specific items."
491,A grammar of Pashto :,"Would you like to be able to speak to the fellows on the cover of this book? This is the book for you! Are you a grunt in a foxhole just trying to get out of this alive? You really need this book! Pashto is a language spoken by at least 40 million people in Southern and Eastern Afghanistan and in the Northwest Frontier Province of Pakistan. Estimates of the number of Pashto speakers range from 40 million to 60 million, which should make it among the most widely spoken languages in the world. One source ranks it as number 20 in the world in the number of speakers of the language. Another source ranks it as number 35. However, most sources do not rank it at all. The language seems to be virtually unknown except among those in contact with it. This is the definitive, authoritative work on the Pashto Language."
491,Grammaticalization and the rise of configurationality in Indo-Aryan /,This book examines historical changes in the grammar of the Indo-Aryan languages from the period of their earliest attestations in Vedic Sanskrit (around 1000 bc) to contemporary Hindi. Uta Reinoehl focuses specifically on the rise of configurational structure as a by-product of the grammaticalization of postpositions: while Vedic Sanskrit lacks function words that constrain nominal expressions into phrasal units - one of the characteristics of a non-configurational language - New Indo-Aryan languages have postpositions which organize nominal expressions into postpositional phrases.
491,A handbook of Slavic clitics /,"Clitics are grammatical elements that are treated as independent words in syntax but form a phonological unit with the word that precedes or follows it. This volume brings together the facts about clitics in the Slavic languages, where they have become a focal points of recent research. The authors draw relevant generalizations across the Slavic languages and highlight the importance of these phenomena for linguistic theory."
491,Hobson-Jobson :,"Hobson-Jobson is a unique work of maverick scholarship. Compiled in 1886 by two India enthusiasts, it documents the words and phrases that entered English from Arabic, Persian, Indian, and Chinese sources - and vice versa. Described by Salman Rushdie as 'the legendary dictionary of British India' it shows how words of Indian origin were absorbed into the English language and records not only the vocabulary but the culture of the Raj. Illustrative quotations from a wide range of travel texts, histories, memoirs, and novels create a canon of English writing about India. The definitions frequently slip into anecdote, reminiscence, and digression, and they offer intriguing insights into Victorian attitudes to India and its people and customs."
491,Indo-Iranian studies :,"Routledge Library Editions: Iran will re-issue works originally published between 1890 and 2005. As well as looking at the (often turbulent) history and politics of this key power in the Middle East, the set includes works of literature and literary criticism by both Persian and Western writers."
491,The Iranian languages /,"The Iranian languages form the major eastern branch of the Indo-European group of languages, itself part of the larger Indo-Iranian family. Estimated to have between 150 and 200 million native speakers, the Iranian languages constitute one of the world's major language families. This comprehensive volume offers a detailed overview of the principle languages which make up this group: Old Iranian, Middle Iranian, and New Iranian.The Iranian Languages is divided into fifteen chapters. The introductory chapters by the editor present a general overview and a detailed discussion of the linguistic typology of Iranian. The individual chapters which follow are written by leading experts in the field. These provide the reader with concise, non-technical descriptions of a range of Iranian languages. Each chapter follows the same pattern and sequence of topics, taking the reader through the significant features not only of phonology and morphology but also of syntax; from phrase level to complex sentences and pragmatics.Ample examples on all levels are provided with detailed annotation for the non-specialist reader. In addition, each chapter covers lexis, sociolinguistic and typological issues, and concludes with annotated sample texts.This unique resource is the ideal companion for undergraduate and postgraduate students of linguistics and language. It will also be of interest to researchers or anyone with an interest in historical linguistics, linguistics anthropology and language development."
